chrom	length	bases	mean	min	max
NW_022145048.1_region	0	0	0.00	0	0
NW_022145049.1	6412	1279	0.20	0	12
NW_022145049.1_region	0	0	0.00	0	0
NW_022145050.1	6336	2793	0.44	0	18
NW_022145050.1_region	1079	159	0.15	0	8
NW_022145051.1	69137	128929	1.86	0	345
NW_022145051.1_region	0	0	0.00	0	0
NW_022145052.1	6319	1695	0.27	0	10
NW_022145052.1_region	0	0	0.00	0	0
NW_022145053.1	6318	3020	0.48	0	23
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	1497	0.24	0	16
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	1414	0.23	0	40
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	2035	0.33	0	23
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	1858	0.30	0	21
NW_022145057.1_region	1390	0	0.00	0	0
NW_022145058.1	6166	2124	0.34	0	12
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	1716	0.28	0	12
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	8745	1.42	0	280
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	1203	0.20	0	9
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	17247	0.36	0	73
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	2013	0.33	0	16
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	1917	0.31	0	10
NW_022145064.1_region	663	341	0.51	0	10
NW_022145065.1	6099	1676	0.27	0	13
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	3294	0.54	0	28
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1718	0.28	0	18
NW_022145067.1_region	349	0	0.00	0	0
NW_022145068.1	6067	1313	0.22	0	8
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	1539	0.25	0	18
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	2494	0.42	0	40
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	1252	0.21	0	12
NW_022145071.1_region	707	38	0.05	0	2
NW_022145072.1	5903	1602	0.27	0	24
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	472840	3.76	0	554
NW_022145073.1_region	1128	4415	3.91	0	20
NW_022145074.1	5886	2056	0.35	0	14
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	1680	0.29	0	21
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	9412	1.61	0	196
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	2190	0.38	0	16
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	2948	0.51	0	22
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	1671	0.29	0	12
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	1629	0.28	0	10
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	596	0.10	0	8
NW_022145081.1_region	573	152	0.27	0	8
NW_022145082.1	5699	2974	0.52	0	18
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	6816	1.21	0	20
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	237712	2.27	0	265
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	5093	0.91	0	15
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	1757	0.31	0	18
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	1990	0.36	0	12
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	1025	0.19	0	10
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	1613	0.29	0	18
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	1849	0.34	0	22
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	1416	0.26	0	22
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	4246	0.80	0	116
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	2108	0.40	0	19
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	2337	0.44	0	22
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	112203	0.94	0	472
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	1241	0.23	0	8
NW_022145096.1_region	465	0	0.00	0	0
NW_022145097.1	3350	4932	1.47	0	28
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	261856	49.87	0	310
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	3943	0.75	0	62
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	1339	0.26	0	12
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	1628	0.31	0	11
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	189102	36.46	0	173
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	878	0.17	0	14
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	980	0.19	0	15
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	2545	0.50	0	16
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	3243	0.15	0	15
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	1091	0.22	0	11
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	4045	0.80	0	26
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	774	0.15	0	12
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	13591	2.72	0	642
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	2823	0.57	0	54
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	1631	0.33	0	18
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	2701	0.55	0	134
NW_022145113.1_region	2625	0	0.00	0	0
NW_022145114.1	4917	1244	0.25	0	8
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	3484	0.71	0	28
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	1420	0.29	0	13
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	119456	2.52	0	897
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	5451	1.12	0	51
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	1317	0.27	0	18
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	2813	0.58	0	15
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	2116	0.44	0	16
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	832	0.17	0	14
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	1647	0.34	0	12
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	235	0.05	0	8
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	1672	0.35	0	17
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	1469	0.31	0	8
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	2652	0.56	0	32
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	548	0.01	0	10
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	5217	1.90	0	92
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	567	0.12	0	6
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	2385	0.51	0	14
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	1843	0.39	0	16
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	1648	0.35	0	11
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	430	0.09	0	8
NW_022145134.1_region	717	15	0.02	0	1
NW_022145135.1	4651	3682	0.79	0	63
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	1064	0.23	0	9
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	1792	0.39	0	19
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	959	0.21	0	8
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	391476	4.15	0	456
NW_022145139.1_region	882	13716	15.55	0	50
NW_022145140.1	4613	2605	0.56	0	25
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	1221	0.27	0	8
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	1007	0.22	0	14
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	1819	0.40	0	17
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	2173	0.48	0	30
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	2321	0.52	0	76
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	1584	0.36	0	10
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	714	0.16	0	10
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	274	0.06	0	8
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	64905	14.72	0	390
NW_022145149.1_region	534	5510	10.32	0	33
NW_022145150.1	68008	100182	1.47	0	420
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	1723	0.39	0	14
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	30084	6.85	0	77
NW_022145152.1_region	532	9437	17.74	0	41
NW_022145153.1	4383	997	0.23	0	12
NW_022145153.1_region	311	156	0.50	0	12
NW_022145154.1	4376	693	0.16	0	8
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	3212	0.74	0	31
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	2793	0.64	0	27
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	1891	0.44	0	15
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	1058	0.25	0	10
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	9075	2.17	0	24
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	1680	0.40	0	18
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	228930	1.98	0	282
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	1539	0.37	0	18
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	590	0.14	0	8
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	1275	0.31	0	12
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	1056	0.26	0	12
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	871	0.21	0	11
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	627	0.15	0	6
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	1256	0.31	0	14
NW_022145168.1_region	888	355	0.40	0	14
NW_022145169.1	4076	617	0.15	0	10
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	6415	1.58	0	14
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	1162	0.29	0	13
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	48628	0.72	0	57
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	1179	0.29	0	12
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	1702	0.43	0	20
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	566	0.14	0	8
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	979	0.25	0	15
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	984	0.25	0	12
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	1508	0.39	0	11
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	1613	0.41	0	20
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	1124	0.29	0	14
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	852	0.22	0	10
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	1478	0.39	0	18
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	124	0.00	0	2
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	876	0.23	0	6
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	1812	0.47	0	23
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	1627	0.43	0	12
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	1278	0.34	0	8
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	2081	0.55	0	15
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	40	0.02	0	1
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	2553	0.68	0	22
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	951	0.25	0	11
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	1064	0.29	0	10
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	1379	0.37	0	16
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	19	0.00	0	1
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	2818	0.77	0	29
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	1539	0.42	0	20
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	137	0.04	0	2
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	272	0.08	0	6
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	15561	4.37	0	59
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	1650	0.47	0	13
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	1172	0.33	0	21
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	12941	3.69	0	38
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	1007	0.29	0	18
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	2552	0.73	0	33
NW_022145204.1_region	881	1499	1.70	0	33
NW_022145205.1	79806	47359	0.59	0	262
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	599	0.17	0	7
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	22321	6.57	0	35
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	1513	0.45	0	14
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	23295	6.91	0	32
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	1937	0.58	0	15
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	1592	0.47	0	19
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	23770	7.14	0	84
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	53631	16.14	0	71
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	10775	3.25	0	18
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	1376	0.42	0	18
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	29104	0.63	0	245
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	1373	0.42	0	10
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	1395	0.43	0	14
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	1173	0.36	0	9
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	8355	2.58	0	76
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	8193	2.53	0	23
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	7134	2.21	0	23
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	1578	0.49	0	14
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	16999	5.30	0	26
NW_022145224.1_region	0	0	0.00	0	0
NW_022145225.1	3205	363	0.11	0	8
NW_022145225.1_region	0	0	0.00	0	0
NW_022145226.1	3194	1196	0.37	0	10
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	600	0.01	0	10
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	39663	12.45	0	177
NW_022145228.1_region	603	14550	24.13	0	177
NW_022145229.1	3176	1827	0.58	0	30
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	3987	1.26	0	20
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	1291	0.41	0	32
NW_022145231.1_region	0	0	0.00	0	0
NW_022145233.1	3154	19203	6.09	0	90
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	854	0.27	0	28
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	82411	26.38	0	292
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	4382	1.41	0	198
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	57877	18.59	0	261
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	6459	0.14	0	24
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	717	0.23	0	10
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	2220	0.72	0	40
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	17314	5.63	0	140
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	1258	0.41	0	16
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	732	0.24	0	26
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	1772	0.58	0	28
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	211	0.07	0	3
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	582	0.19	0	8
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	703	0.24	0	2
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	1199	0.41	0	14
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	26228	0.89	0	103
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	1397	0.47	0	35
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	18203	6.19	0	50
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	611	0.21	0	8
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	127696	44.20	0	401
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	2214	0.77	0	26
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	153738	53.23	0	565
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	18401	6.40	0	69
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	1070	0.37	0	22
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	1310	0.46	0	17
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	6496	4.83	0	47
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	10664	0.23	0	32
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	557	0.20	0	12
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	1991	0.71	0	16
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	720	0.26	0	12
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	1111	0.40	0	10
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	451	0.16	0	10
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	511	0.19	0	14
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	23602	8.59	0	119
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	891	0.33	0	13
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	1646	0.60	0	18
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	693	0.26	0	4
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	26820	0.43	0	73
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	1595	0.59	0	28
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	1676	0.62	0	26
NW_022145273.1_region	0	0	0.00	0	0
NW_022145275.1	2658	1442	0.54	0	14
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	489	0.19	0	10
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	575	0.22	0	6
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	228	0.09	0	4
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	932	0.36	0	10
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	20978	8.14	0	121
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	648	0.26	0	8
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	394	0.01	0	10
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	9280	3.69	0	42
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	1266	0.51	0	32
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	647	0.26	0	5
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	7864	3.23	0	58
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	346	0.14	0	14
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	1531	0.64	0	17
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	1065	0.45	0	12
NW_022145289.1_region	0	0	0.00	0	0
NW_022145290.1	2275	278	0.12	0	4
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	130	0.06	0	4
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	541	0.24	0	12
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	16044	0.27	0	65
NW_022145293.1_region	0	0	0.00	0	0
NW_022145294.1	2229	899	0.40	0	24
NW_022145294.1_region	0	0	0.00	0	0
NW_022145295.1	2226	2959	1.33	0	39
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	702	0.32	0	18
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	94329	42.55	0	447
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	1107	0.50	0	14
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	392	0.18	0	6
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	2286	1.05	0	66
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	13643	6.29	0	128
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	63495	29.44	0	314
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	1138	0.53	0	16
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	5569	0.17	0	40
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	585	0.27	0	8
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	797	0.37	0	15
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	261	0.12	0	4
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	1386	0.65	0	21
NW_022145308.1_region	306	320	1.05	0	15
NW_022145309.1	2105	204	0.10	0	2
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	283	0.13	0	6
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	2652	1.28	0	26
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	18786	9.11	0	66
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	316	0.15	0	8
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	805	0.39	0	27
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	102501	1.80	0	322
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	568	0.28	0	8
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	549	0.27	0	6
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	9050	4.54	0	42
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	9997	5.01	0	58
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	277	0.14	0	6
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	754	0.38	0	6
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	866	0.44	0	14
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	5706	2.90	0	20
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	4868	2.48	0	26
NW_022145324.1_region	329	3286	9.99	0	26
NW_022145325.1	1946	330	0.17	0	6
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	2258	0.04	0	15
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	3203	1.65	0	28
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	1333	0.69	0	25
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	3601	1.87	0	16
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	616	0.32	0	6
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	20887	11.22	0	46
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	3656	1.99	0	26
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	2563	1.40	0	37
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	468	0.26	0	20
NW_022145334.1_region	1167	0	0.00	0	0
NW_022145335.1	1806	44271	24.51	0	156
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	10897	6.21	0	98
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	16722	0.31	0	32
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	1426	0.83	0	18
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	721	0.42	0	9
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	1461	0.88	0	38
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	120	0.08	0	4
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	218	0.14	0	4
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	236	0.15	0	6
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	183	0.12	0	4
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	541	0.35	0	9
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	242	0.16	0	6
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	54951	36.08	0	263
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	129634	1.70	0	294
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	4144	2.74	0	29
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	933	0.63	0	15
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	399	0.27	0	12
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	214	0.14	0	6
NW_022145352.1_region	0	0	0.00	0	0
NW_022145354.1	1479	711	0.48	0	14
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	1054	0.72	0	8
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	1424	1.00	0	34
NW_022145356.1_region	0	0	0.00	0	0
