chrom	length	bases	mean	min	max
NW_022145052.1	6319	1398	0.22	0	10
NW_022145052.1_region	0	0	0.00	0	0
NW_022145053.1	6318	1387	0.22	0	14
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	1185	0.19	0	34
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	1172	0.19	0	44
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	349	0.06	0	12
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	1004	0.16	0	14
NW_022145057.1_region	1390	0	0.00	0	0
NW_022145058.1	6166	1398	0.23	0	14
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	2604	0.42	0	40
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	3347	0.55	0	130
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	3020	0.49	0	112
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	8448	0.18	0	19
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	724	0.12	0	8
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	2491	0.41	0	18
NW_022145064.1_region	663	36	0.05	0	4
NW_022145065.1	6099	1143	0.19	0	13
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	1609	0.26	0	12
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1000	0.16	0	10
NW_022145067.1_region	349	0	0.00	0	0
NW_022145068.1	6067	1815	0.30	0	50
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	212	0.04	0	2
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	1936	0.33	0	58
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	688	0.12	0	10
NW_022145071.1_region	707	0	0.00	0	0
NW_022145072.1	5903	615	0.10	0	14
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	639906	5.09	0	947
NW_022145073.1_region	1128	1648	1.46	0	11
NW_022145074.1	5886	782	0.13	0	10
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	255	0.04	0	4
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	879	0.15	0	11
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	1360	0.23	0	12
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	873	0.15	0	12
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	897	0.16	0	18
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	1032	0.18	0	10
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	98	0.02	0	2
NW_022145081.1_region	573	0	0.00	0	0
NW_022145082.1	5699	1618	0.28	0	16
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	3341	0.59	0	17
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	134361	1.28	0	102
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	1583	0.28	0	10
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	991	0.18	0	12
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	1188	0.21	0	8
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	782623	142.63	0	19321
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	1489	0.27	0	14
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	994	0.18	0	9
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	604	0.11	0	10
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	1260	0.24	0	14
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	462	0.09	0	6
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	928	0.17	0	12
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	1089655	9.08	0	3805
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	125	0.02	0	4
NW_022145096.1_region	465	0	0.00	0	0
NW_022145097.1	3350	5413	1.62	0	42
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	493205	93.93	0	786
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	1893	0.36	0	35
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	933	0.18	0	22
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	982	0.19	0	8
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	262794	50.66	0	398
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	804	0.16	0	28
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	774	0.15	0	10
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	2245	0.44	0	16
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	2643	0.13	0	13
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	659	0.13	0	17
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	2147	0.43	0	19
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	214	0.04	0	4
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	2085	0.42	0	36
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	990	0.20	0	10
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	700	0.14	0	12
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	380	0.08	0	6
NW_022145113.1_region	2625	190	0.07	0	6
NW_022145114.1	4917	559	0.11	0	8
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	1639	0.33	0	15
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	928	0.19	0	8
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	80940	1.71	0	609
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	1736	0.36	0	30
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	358	0.07	0	8
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	2328	0.48	0	27
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	1459	0.30	0	15
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	1015	0.21	0	13
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	517	0.11	0	6
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	1239	0.26	0	46
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	918	0.19	0	12
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	849	0.18	0	18
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	174	0.04	0	4
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	29799	0.32	0	202
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	4419	1.61	0	78
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	275	0.06	0	6
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	1371	0.29	0	12
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	831	0.18	0	8
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	934	0.20	0	10
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	685	0.15	0	8
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	1753	0.38	0	21
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	399	0.09	0	4
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	1366	0.29	0	8
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	536	0.12	0	6
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	1004413	10.64	0	622
NW_022145139.1_region	882	25523	28.94	0	81
NW_022145140.1	4613	381	0.08	0	4
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	644	0.14	0	8
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	607	0.13	0	6
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	1868	0.41	0	27
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	1206	0.27	0	17
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	316	0.07	0	6
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	914	0.21	0	16
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	190	0.04	0	6
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	481	0.11	0	8
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	28321	6.42	0	478
NW_022145149.1_region	534	2558	4.79	0	20
NW_022145150.1	68008	143915	2.12	0	203
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	1050	0.24	0	12
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	20271	4.61	0	34
NW_022145152.1_region	532	8033	15.10	0	34
NW_022145153.1	4383	13040	2.98	0	638
NW_022145153.1_region	311	0	0.00	0	0
NW_022145154.1	4376	389	0.09	0	8
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	791	0.18	0	10
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	1500	0.35	0	29
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	361	0.08	0	10
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	605	0.14	0	6
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	12537	3.00	0	18
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	910	0.22	0	8
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	376347	3.25	0	918
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	448	0.11	0	6
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	1230	0.30	0	24
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	1174	0.29	0	10
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	365	0.09	0	4
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	574	0.14	0	12
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	301	0.07	0	6
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	541	0.13	0	6
NW_022145168.1_region	888	0	0.00	0	0
NW_022145169.1	4076	282	0.07	0	3
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	8397	2.06	0	13
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	994	0.25	0	18
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	210291	3.10	0	642
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	884	0.22	0	14
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	556	0.14	0	8
NW_022145174.1_region	362	1	0.00	0	1
NW_022145175.1	3944	101	0.03	0	4
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	468	0.12	0	12
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	418	0.11	0	8
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	1213	0.31	0	14
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	427	0.11	0	7
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	1781	0.46	0	38
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	835	0.22	0	19
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	743	0.19	0	14
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	63016	1.75	0	154
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	1221	0.32	0	12
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	376	0.10	0	4
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	729	0.19	0	6
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	553	0.15	0	6
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	959	0.26	0	10
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	174	0.10	0	2
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	442	0.12	0	5
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	181	0.05	0	4
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	355	0.10	0	9
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	406	0.11	0	8
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	11736	0.26	0	32
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	739	0.20	0	12
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	2445	0.67	0	54
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	147	0.04	0	5
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	154	0.04	0	4
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	15725	4.42	0	37
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	387	0.11	0	6
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	481	0.14	0	14
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	5978	1.70	0	43
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	894	0.26	0	10
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	834	0.24	0	11
NW_022145204.1_region	881	182	0.21	0	4
NW_022145205.1	79806	975867	12.23	0	1069
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	466	0.13	0	14
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	66967	19.71	0	72
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	478	0.14	0	6
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	54865	16.28	0	64
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	1027	0.31	0	16
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	393	0.12	0	8
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	21480	6.45	0	30
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	3553	1.07	0	13
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	15648	4.72	0	28
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	370	0.11	0	6
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	517510	11.22	0	474
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	1281	0.39	0	17
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	881	0.27	0	8
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	1294	0.40	0	10
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	7298	2.25	0	21
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	16696	5.16	0	17
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	17042	5.27	0	20
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	533	0.17	0	8
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	33873	10.57	0	29
NW_022145224.1_region	0	0	0.00	0	0
NW_022145225.1	3205	344	0.11	0	8
NW_022145225.1_region	0	0	0.00	0	0
NW_022145226.1	3194	434	0.14	0	10
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	310534	6.54	0	1149
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	75203	23.60	0	156
NW_022145228.1_region	603	28710	47.61	0	156
NW_022145229.1	3176	1624	0.51	0	25
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	15933	5.03	0	18
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	379	0.12	0	8
NW_022145231.1_region	0	0	0.00	0	0
NW_022145232.1	3157	40	0.01	0	2
NW_022145232.1_region	0	0	0.00	0	0
NW_022145233.1	3154	31191	9.89	0	147
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	394	0.13	0	6
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	24122	7.72	0	61
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	627	0.20	0	14
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	20112	6.46	0	76
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	282900	6.19	0	360
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	486	0.16	0	10
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	496	0.16	0	8
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	30875	10.04	0	148
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	394	0.13	0	7
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	356	0.12	0	6
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	1330	0.44	0	17
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	697	0.23	0	16
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	768	0.26	0	16
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	20388	6.89	0	33
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	118	0.04	0	4
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	13264	0.45	0	16
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	414	0.14	0	10
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	29660	10.09	0	64
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	571	0.20	0	10
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	20339	7.04	0	29
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	253	0.09	0	4
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	31288	10.83	0	77
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	60810	21.14	0	81
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	6912	2.41	0	327
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	764	0.27	0	14
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	5644	4.20	0	46
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	520629	11.04	0	1566
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	323	0.11	0	7
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	273	0.10	0	8
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	19	0.01	0	1
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	100	0.04	0	5
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	230	0.08	0	6
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	177	0.06	0	6
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	31322	11.39	0	40
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	376	0.14	0	6
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	547	0.20	0	8
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	662	0.24	0	11
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	856156	13.58	0	7089
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	303	0.11	0	8
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	796	0.29	0	12
NW_022145273.1_region	0	0	0.00	0	0
NW_022145274.1	868	81	0.09	0	1
NW_022145274.1_region	0	0	0.00	0	0
NW_022145275.1	2658	604	0.23	0	8
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	247	0.09	0	6
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	439	0.17	0	6
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	240	0.09	0	4
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	155	0.06	0	3
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	9168	3.56	0	44
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	325	0.13	0	5
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	19132	0.59	0	43
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	12654	5.03	0	132
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	554	0.22	0	9
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	1618	0.65	0	7
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	56779	23.32	0	246
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	76	0.03	0	4
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	2709	1.13	0	16
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	1952	0.82	0	7
NW_022145289.1_region	0	0	0.00	0	0
NW_022145290.1	2275	975	0.43	0	34
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	520	0.23	0	11
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	81	0.04	0	2
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	30784	0.52	0	53
NW_022145293.1_region	0	0	0.00	0	0
NW_022145294.1	2229	138	0.06	0	5
NW_022145294.1_region	0	0	0.00	0	0
NW_022145295.1	2226	383	0.17	0	10
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	214	0.10	0	4
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	33693	15.20	0	162
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	244	0.11	0	4
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	366	0.17	0	8
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	353	0.16	0	13
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	10743	4.96	0	51
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	102818	47.67	0	104
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	255	0.12	0	5
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	156098	4.73	0	178
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	57	0.03	0	3
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	716	0.34	0	16
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	38	0.02	0	2
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	639	0.30	0	16
NW_022145308.1_region	306	0	0.00	0	0
NW_022145309.1	2105	381	0.18	0	7
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	225	0.11	0	6
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	2618	1.26	0	46
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	18644	9.04	0	56
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	76	0.04	0	4
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	529	0.26	0	6
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	193845	3.40	0	248
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	470	0.23	0	12
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	463	0.23	0	6
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	7981	4.00	0	25
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	2202	1.10	0	12
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	550	0.28	0	10
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	253	0.13	0	4
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	226	0.11	0	4
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	9962	5.07	0	21
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	3041	1.55	0	15
NW_022145324.1_region	329	1749	5.32	0	15
NW_022145325.1	1946	175	0.09	0	4
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	216998	3.77	0	425
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	1204	0.62	0	7
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	285	0.15	0	6
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	7547	3.91	0	37
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	342	0.18	0	8
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	17006	9.14	0	38
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	39485	21.47	0	103
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	1143	0.62	0	21
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	80	0.04	0	4
NW_022145334.1_region	1167	0	0.00	0	0
NW_022145335.1	1806	26309	14.57	0	92
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	7791	4.44	0	25
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	268974	4.93	0	151
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	356	0.21	0	8
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	103	0.06	0	2
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	368	0.22	0	8
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	307	0.19	0	10
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	385	0.24	0	6
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	152	0.10	0	4
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	228	0.15	0	12
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	5348	3.47	0	27
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	825	0.54	0	11
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	5861	3.85	0	31
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	193407	2.54	0	264
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	7654	5.07	0	21
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	718	0.48	0	8
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	217	0.15	0	4
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	213	0.14	0	7
NW_022145352.1_region	0	0	0.00	0	0
NW_022145353.1	1486	82	0.06	0	2
NW_022145353.1_region	1050	0	0.00	0	0
NW_022145354.1	1479	268	0.18	0	12
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	599	0.41	0	8
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	237	0.17	0	6
NW_022145356.1_region	0	0	0.00	0	0
NW_022145358.1	1384	59	0.04	0	2
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	30932	0.52	0	46
NW_022145359.1_region	0	0	0.00	0	0
