chrom	length	bases	mean	min	max
NW_022145051.1_region	0	0	0.00	0	0
NW_022145052.1	6319	1190	0.19	0	34
NW_022145052.1_region	0	0	0.00	0	0
NW_022145053.1	6318	1650	0.26	0	18
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	287	0.05	0	4
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	195	0.03	0	5
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	754	0.12	0	15
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	351	0.06	0	4
NW_022145057.1_region	1390	43	0.03	0	1
NW_022145058.1	6166	623	0.10	0	8
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	722	0.12	0	8
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	493	0.08	0	8
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	801	0.13	0	16
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	240799	5.02	0	160
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	713	0.12	0	20
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	670	0.11	0	4
NW_022145064.1_region	663	70	0.11	0	3
NW_022145065.1	6099	644	0.11	0	6
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	943	0.16	0	10
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1471	0.24	0	54
NW_022145067.1_region	349	0	0.00	0	0
NW_022145068.1	6067	511	0.08	0	8
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	170	0.03	0	4
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	1263	0.21	0	22
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	297	0.05	0	4
NW_022145071.1_region	707	0	0.00	0	0
NW_022145072.1	5903	434	0.07	0	6
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	4206668	33.46	0	5640
NW_022145073.1_region	1128	21375	18.95	0	51
NW_022145074.1	5886	606	0.10	0	6
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	155	0.03	0	4
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	1401	0.24	0	30
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	541	0.09	0	14
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	973	0.17	0	10
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	495	0.09	0	4
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	751	0.13	0	9
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	138	0.02	0	2
NW_022145081.1_region	573	0	0.00	0	0
NW_022145082.1	5699	747	0.13	0	14
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	6868	1.22	0	13
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	1047583	9.99	0	457
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	6455	1.15	0	17
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	1113	0.20	0	12
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	471	0.09	0	6
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	200	0.04	0	2
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	446	0.08	0	10
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	373	0.07	0	6
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	341	0.06	0	8
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	1363	0.26	0	18
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	764	0.14	0	6
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	633	0.12	0	10
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	1178356	9.82	0	767
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	495	0.09	0	6
NW_022145096.1_region	465	0	0.00	0	0
NW_022145097.1	3350	21765	6.50	0	83
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	495459	94.36	0	781
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	839	0.16	0	14
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	557	0.11	0	9
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	619	0.12	0	8
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	266038	51.29	0	371
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	82	0.02	0	2
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	260	0.05	0	6
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	1143	0.22	0	9
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	49249	2.35	0	69
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	675	0.13	0	11
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	1093	0.22	0	9
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	118	0.02	0	4
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	858	0.17	0	23
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	625	0.13	0	8
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	760	0.15	0	11
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	637	0.13	0	16
NW_022145113.1_region	2625	158	0.06	0	6
NW_022145114.1	4917	446	0.09	0	3
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	963	0.20	0	11
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	477	0.10	0	7
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	414828	8.76	0	592
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	1575	0.32	0	26
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	384	0.08	0	8
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	814	0.17	0	6
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	362	0.07	0	6
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	512	0.11	0	4
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	647	0.14	0	10
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	458	0.10	0	8
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	515	0.11	0	12
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	230	0.05	0	2
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	255	0.05	0	4
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	67631	0.74	0	75
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	32725	11.89	0	299
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	640	0.14	0	6
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	1017	0.22	0	8
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	693	0.15	0	14
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	1127	0.24	0	26
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	515	0.11	0	8
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	888	0.19	0	11
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	411	0.09	0	6
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	414	0.09	0	7
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	307	0.07	0	4
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	1140621	12.09	0	1137
NW_022145139.1_region	882	28017	31.77	0	77
NW_022145140.1	4613	679	0.15	0	15
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	447	0.10	0	6
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	447	0.10	0	10
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	815	0.18	0	8
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	658	0.15	0	8
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	487	0.11	0	12
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	649	0.15	0	10
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	57	0.01	0	3
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	442	0.10	0	10
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	34375	7.80	0	37
NW_022145149.1_region	534	10109	18.93	0	37
NW_022145150.1	68008	112810	1.66	0	83
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	91	0.02	0	2
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	19799	4.51	0	34
NW_022145152.1_region	532	7920	14.89	0	34
NW_022145153.1	4383	601	0.14	0	8
NW_022145153.1_region	311	0	0.00	0	0
NW_022145154.1	4376	405	0.09	0	10
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	805	0.19	0	6
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	1169	0.27	0	23
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	178	0.04	0	4
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	291	0.07	0	5
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	10368	2.48	0	20
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	847	0.20	0	20
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	628778	5.43	0	3411
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	697	0.17	0	22
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	291	0.07	0	10
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	425	0.10	0	7
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	234	0.06	0	4
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	253	0.06	0	4
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	249	0.06	0	6
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	230	0.06	0	4
NW_022145168.1_region	888	20	0.02	0	2
NW_022145169.1	4076	146	0.04	0	2
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	9197	2.26	0	27
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	545	0.13	0	4
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	187211	2.76	0	69
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	398	0.10	0	6
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	806	0.20	0	8
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	506	0.13	0	12
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	21	0.01	0	1
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	219	0.06	0	3
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	669	0.17	0	15
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	426	0.11	0	10
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	442	0.11	0	6
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	545	0.14	0	6
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	282	0.07	0	4
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	101328	2.82	0	293
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	421	0.11	0	8
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	540	0.14	0	6
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	234	0.06	0	4
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	348	0.09	0	7
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	1423	0.38	0	13
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	2500	1.39	0	10
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	149	0.04	0	4
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	122	0.03	0	2
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	393	0.11	0	4
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	560	0.15	0	8
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	88078	1.98	0	428
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	563	0.15	0	8
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	1451	0.40	0	26
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	156	0.04	0	4
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	38	0.01	0	2
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	48395	13.59	0	56
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	369	0.10	0	6
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	228	0.06	0	6
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	4193	1.19	0	12
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	366	0.10	0	10
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	256	0.07	0	4
NW_022145204.1_region	881	118	0.13	0	4
NW_022145205.1	79806	453298	5.68	0	277
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	354	0.10	0	6
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	48411	14.25	0	41
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	478	0.14	0	11
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	43782	12.99	0	47
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	142	0.04	0	2
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	526	0.16	0	6
NW_022145211.1_region	259	38	0.15	0	2
NW_022145212.1	3330	14832	4.45	0	19
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	75964	22.86	0	62
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	14343	4.33	0	18
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	608	0.18	0	6
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	203835	4.42	0	128
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	615	0.19	0	8
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	856	0.26	0	10
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	100	0.03	0	2
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	7813	2.41	0	27
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	30711	9.49	0	27
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	41076	12.71	0	38
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	525	0.16	0	8
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	22757	7.10	0	25
NW_022145224.1_region	0	0	0.00	0	0
NW_022145226.1	3194	211	0.07	0	5
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	71884	1.51	0	76
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	213549	67.01	0	312
NW_022145228.1_region	603	99113	164.37	22	312
NW_022145229.1	3176	432	0.14	0	8
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	23434	7.40	0	33
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	118	0.04	0	2
NW_022145231.1_region	0	0	0.00	0	0
NW_022145232.1	3157	266	0.08	0	14
NW_022145232.1_region	0	0	0.00	0	0
NW_022145233.1	3154	45184	14.33	0	166
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	428	0.14	0	8
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	18678	5.98	0	69
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	40	0.01	0	2
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	11865	3.81	0	58
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	113544	2.48	0	74
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	118	0.04	0	2
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	792	0.26	0	9
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	23113	7.52	0	148
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	537	0.18	0	14
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	410	0.13	0	10
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	1584	0.52	0	28
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	264	0.09	0	6
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	38	0.01	0	2
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	15727	5.32	0	32
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	236	0.08	0	4
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	502757	17.14	0	1677
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	426	0.14	0	10
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	34368	11.69	0	68
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	770	0.27	0	16
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	17791	6.16	0	37
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	595	0.21	0	6
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	25544	8.84	0	81
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	29655	10.31	0	80
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	512	0.18	0	6
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	176	0.06	0	2
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	14868	11.06	0	89
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	133827	2.84	0	129
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	152	0.05	0	6
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	156	0.06	0	4
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	245	0.09	0	6
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	176	0.06	0	4
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	406	0.15	0	6
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	274	0.10	0	4
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	19723	7.17	0	36
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	151	0.06	0	4
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	324	0.12	0	6
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	389	0.14	0	10
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	148220	2.35	0	181
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	385	0.14	0	4
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	1010	0.37	0	16
NW_022145273.1_region	0	0	0.00	0	0
NW_022145274.1	868	990	1.14	0	8
NW_022145274.1_region	0	0	0.00	0	0
NW_022145275.1	2658	461	0.17	0	6
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	206	0.08	0	6
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	239	0.09	0	4
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	366	0.14	0	4
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	386	0.15	0	15
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	10376	4.02	0	27
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	693	0.27	0	10
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	295133	9.11	0	440
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	8819	3.51	0	26
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	450	0.18	0	11
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	4346	1.74	0	23
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	38822	15.94	0	82
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	156	0.06	0	4
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	2352	0.98	0	14
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	806	0.34	0	5
NW_022145289.1_region	0	0	0.00	0	0
NW_022145290.1	2275	297	0.13	0	4
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	386	0.17	0	10
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	132	0.06	0	6
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	113512	1.92	0	167
NW_022145293.1_region	0	0	0.00	0	0
NW_022145294.1	2229	120	0.05	0	4
NW_022145294.1_region	0	0	0.00	0	0
NW_022145295.1	2226	747	0.34	0	11
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	167	0.08	0	6
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	103992	46.91	0	461
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	486	0.22	0	12
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	276	0.13	0	12
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	232	0.11	0	8
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	1958	0.90	0	8
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	51990	24.10	0	67
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	78	0.04	0	2
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	78893	2.39	0	27
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	164	0.08	0	2
NW_022145305.1_region	0	0	0.00	0	0
NW_022145307.1	2129	158	0.07	0	4
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	244	0.12	0	7
NW_022145308.1_region	306	0	0.00	0	0
NW_022145309.1	2105	434	0.21	0	4
NW_022145309.1_region	0	0	0.00	0	0
NW_022145311.1	2070	2715	1.31	0	30
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	17591	8.53	0	64
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	190	0.09	0	4
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	143	0.07	0	4
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	175343	3.08	0	126
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	254	0.12	0	7
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	266	0.13	0	6
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	9994	5.01	0	36
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	4589	2.30	0	29
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	38	0.02	0	2
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	484	0.24	0	4
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	443	0.22	0	10
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	7791	3.96	0	26
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	3229	1.65	0	17
NW_022145324.1_region	329	1723	5.24	0	17
NW_022145325.1	1946	40	0.02	0	2
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	130566	2.27	0	123
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	382	0.20	0	2
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	401	0.21	0	7
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	2025	1.05	0	14
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	266	0.14	0	6
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	17234	9.26	0	30
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	7646	4.16	0	31
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	99	0.05	0	2
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	205	0.11	0	8
NW_022145334.1_region	1167	0	0.00	0	0
NW_022145335.1	1806	26179	14.50	0	57
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	4467	2.55	0	19
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	349541	6.41	0	443
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	102	0.06	0	4
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	39	0.02	0	2
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	177	0.11	0	5
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	190	0.12	0	4
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	195	0.12	0	3
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	322	0.21	0	8
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	40	0.03	0	2
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	5734	3.72	0	25
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	467	0.31	0	4
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	16902	11.10	0	43
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	168761	2.22	0	257
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	16139	10.68	0	102
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	585	0.39	0	10
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	103	0.07	0	4
NW_022145351.1_region	0	0	0.00	0	0
NW_022145354.1	1479	42	0.03	0	2
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	479	0.33	0	10
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	40	0.03	0	2
NW_022145356.1_region	0	0	0.00	0	0
NW_022145357.1	1387	75	0.05	0	2
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	1123	0.81	0	12
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	562352	9.37	0	1022
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	7943	5.83	0	21
NW_022145360.1_region	0	0	0.00	0	0
NW_022145361.1	1362	375	0.28	0	8
NW_022145361.1_region	0	0	0.00	0	0
NW_022145362.1	1300	418	0.32	0	16
NW_022145362.1_region	0	0	0.00	0	0
NW_022145363.1	1277	3731	2.92	0	10
NW_022145363.1_region	0	0	0.00	0	0
NW_022145364.1	1265	190	0.15	0	4
