chrom	length	bases	mean	min	max
NW_022145058.1	6166	204	0.03	0	4
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	532	0.09	0	8
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	226	0.04	0	2
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	402	0.07	0	6
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	81464	1.70	0	20
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	502	0.08	0	10
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	577	0.09	0	6
NW_022145064.1_region	663	11	0.02	0	1
NW_022145065.1	6099	179	0.03	0	3
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	235	0.04	0	4
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	409	0.07	0	10
NW_022145067.1_region	349	0	0.00	0	0
NW_022145068.1	6067	316	0.05	0	4
NW_022145068.1_region	0	0	0.00	0	0
NW_022145070.1	5912	116	0.02	0	2
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	190	0.03	0	6
NW_022145071.1_region	707	0	0.00	0	0
NW_022145072.1	5903	139	0.02	0	4
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	735847	5.85	0	818
NW_022145073.1_region	1128	614	0.54	0	8
NW_022145074.1	5886	215	0.04	0	2
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	38	0.01	0	2
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	619	0.11	0	11
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	156	0.03	0	4
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	296	0.05	0	4
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	131	0.02	0	4
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	156	0.03	0	3
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	101	0.02	0	3
NW_022145081.1_region	573	0	0.00	0	0
NW_022145082.1	5699	446	0.08	0	6
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	2893	0.51	0	13
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	309811	2.95	0	304
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	2761	0.49	0	19
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	439	0.08	0	5
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	137	0.02	0	3
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	224	0.04	0	4
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	396	0.07	0	4
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	179	0.03	0	3
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	260	0.05	0	10
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	320	0.06	0	5
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	220	0.04	0	2
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	352	0.07	0	6
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	941124	7.84	0	1054
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	125	0.02	0	5
NW_022145096.1_region	465	0	0.00	0	0
NW_022145097.1	3350	6871	2.05	0	25
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	693745	132.12	0	1129
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	1325	0.25	0	33
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	116	0.02	0	2
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	1058	0.20	0	34
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	332278	64.06	0	501
NW_022145102.1_region	0	0	0.00	0	0
NW_022145104.1	5153	82	0.02	0	2
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	1097	0.21	0	18
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	88690	4.23	0	712
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	228	0.05	0	6
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	686	0.14	0	17
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	38	0.01	0	2
NW_022145109.1_region	0	0	0.00	0	0
NW_022145111.1	4972	258	0.05	0	4
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	414	0.08	0	4
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	39	0.01	0	2
NW_022145113.1_region	2625	39	0.01	0	2
NW_022145114.1	4917	708	0.14	0	6
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	340	0.07	0	4
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	325	0.07	0	6
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	51432	1.09	0	113
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	684	0.14	0	11
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	263	0.05	0	6
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	1096	0.23	0	16
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	38	0.01	0	2
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	203	0.04	0	4
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	180	0.04	0	6
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	23	0.00	0	1
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	369	0.08	0	4
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	158	0.03	0	2
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	308	0.07	0	7
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	14704	0.16	0	43
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	4615	1.68	0	50
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	76	0.02	0	4
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	344	0.07	0	8
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	116	0.02	0	2
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	794	0.17	0	17
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	60	0.01	0	1
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	613	0.13	0	8
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	59	0.01	0	2
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	483	0.10	0	12
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	299	0.06	0	4
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	1395533	14.79	0	1551
NW_022145139.1_region	882	19814	22.46	0	52
NW_022145140.1	4613	262	0.06	0	9
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	313	0.07	0	4
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	292	0.06	0	4
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	544	0.12	0	6
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	198	0.04	0	6
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	198	0.04	0	8
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	205	0.05	0	5
NW_022145146.1_region	0	0	0.00	0	0
NW_022145148.1	4412	78	0.02	0	2
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	14318	3.25	0	30
NW_022145149.1_region	534	5224	9.78	1	30
NW_022145150.1	68008	139125	2.05	0	279
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	345	0.08	0	8
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	15626	3.56	0	25
NW_022145152.1_region	532	5454	10.25	0	25
NW_022145153.1	4383	308	0.07	0	2
NW_022145153.1_region	311	0	0.00	0	0
NW_022145154.1	4376	272	0.06	0	6
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	187	0.04	0	4
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	927	0.21	0	16
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	99	0.02	0	4
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	243	0.06	0	6
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	2659	0.64	0	7
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	114	0.03	0	4
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	212114	1.83	0	64
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	220	0.05	0	6
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	243	0.06	0	4
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	454	0.11	0	12
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	366	0.09	0	6
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	156	0.04	0	4
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	294	0.07	0	9
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	140	0.03	0	4
NW_022145168.1_region	888	44	0.05	0	2
NW_022145169.1	4076	202	0.05	0	4
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	5977	1.47	0	11
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	231	0.06	0	11
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	121455	1.79	0	385
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	217	0.05	0	6
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	207	0.05	0	4
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	230	0.06	0	4
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	40	0.01	0	2
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	194	0.05	0	4
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	186	0.05	0	6
NW_022145178.1_region	0	0	0.00	0	0
NW_022145180.1	3861	289	0.07	0	6
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	370	0.10	0	10
NW_022145181.1_region	0	0	0.00	0	0
NW_022145183.1	35970	18414	0.51	0	41
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	171	0.04	0	4
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	616	0.16	0	12
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	113	0.03	0	2
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	218	0.06	0	4
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	930	0.25	0	14
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	779	0.43	0	4
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	172	0.05	0	6
NW_022145190.1_region	0	0	0.00	0	0
NW_022145192.1	3728	275	0.07	0	6
NW_022145192.1_region	0	0	0.00	0	0
NW_022145194.1	44435	64683	1.46	0	608
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	241	0.07	0	4
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	1642	0.45	0	27
NW_022145196.1_region	0	0	0.00	0	0
NW_022145198.1	3572	76	0.02	0	4
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	13553	3.81	0	33
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	128	0.04	0	4
NW_022145200.1_region	0	0	0.00	0	0
NW_022145202.1	3511	1899	0.54	0	15
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	102	0.03	0	2
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	1041	0.30	0	16
NW_022145204.1_region	881	839	0.95	0	16
NW_022145205.1	79806	893318	11.19	0	1168
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	116	0.03	0	2
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	17251	5.08	0	32
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	198	0.06	0	4
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	13208	3.92	0	26
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	291	0.09	0	10
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	116	0.03	0	4
NW_022145211.1_region	259	14	0.05	0	2
NW_022145212.1	3330	13705	4.12	0	27
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	171509	51.61	0	112
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	12159	3.67	0	19
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	217	0.07	0	3
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	413967	8.98	0	188
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	229	0.07	0	8
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	527	0.16	0	14
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	267	0.08	0	4
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	5044	1.56	0	30
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	5066	1.57	0	14
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	5716	1.77	0	15
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	274	0.09	0	4
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	13094	4.09	0	18
NW_022145224.1_region	0	0	0.00	0	0
NW_022145226.1	3194	163	0.05	0	3
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	204187	4.30	0	541
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	96774	30.37	0	167
NW_022145228.1_region	603	45696	75.78	0	167
NW_022145229.1	3176	244	0.08	0	8
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	18303	5.78	0	18
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	51	0.02	0	2
NW_022145231.1_region	0	0	0.00	0	0
NW_022145233.1	3154	29954	9.50	0	166
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	152	0.05	0	6
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	16358	5.24	0	42
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	76	0.02	0	4
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	10485	3.37	0	33
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	161701	3.54	0	110
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	135	0.04	0	2
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	188	0.06	0	5
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	14145	4.60	0	106
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	372	0.12	0	8
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	78	0.03	0	2
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	445	0.15	0	8
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	213	0.07	0	4
NW_022145245.1_region	0	0	0.00	0	0
NW_022145247.1	2958	6898	2.33	0	12
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	123	0.04	0	2
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	201046	6.85	0	614
NW_022145249.1_region	0	0	0.00	0	0
NW_022145251.1	2939	20558	6.99	0	43
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	40	0.01	0	2
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	19150	6.63	0	30
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	297	0.10	0	10
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	21047	7.29	0	50
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	42346	14.72	0	93
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	114	0.04	0	4
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	38	0.01	0	2
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	5794	4.31	0	35
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	113892	2.42	0	364
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	38	0.01	0	2
NW_022145261.1_region	0	0	0.00	0	0
NW_022145264.1	2772	101	0.04	0	4
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	100	0.04	0	5
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	76	0.03	0	4
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	16831	6.12	0	41
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	268	0.10	0	6
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	76	0.03	0	2
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	101	0.04	0	2
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	97742	1.55	0	106
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	313	0.12	0	5
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	134	0.05	0	2
NW_022145273.1_region	0	0	0.00	0	0
NW_022145274.1	868	300	0.35	0	2
NW_022145274.1_region	0	0	0.00	0	0
NW_022145275.1	2658	86	0.03	0	2
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	116	0.04	0	4
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	242	0.09	0	6
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	163	0.06	0	4
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	176	0.07	0	4
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	13649	5.29	0	58
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	171	0.07	0	4
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	35281	1.09	0	61
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	3989	1.59	0	14
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	163	0.07	0	5
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	3601	1.44	0	17
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	17790	7.31	0	61
NW_022145286.1_region	0	0	0.00	0	0
NW_022145288.1	2392	9549	3.99	0	65
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	2078	0.87	0	11
NW_022145289.1_region	0	0	0.00	0	0
NW_022145291.1	2256	59	0.03	0	2
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	23	0.01	0	1
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	21921	0.37	0	27
NW_022145293.1_region	0	0	0.00	0	0
NW_022145295.1	2226	395	0.18	0	6
NW_022145295.1_region	0	0	0.00	0	0
NW_022145297.1	2217	47938	21.62	0	260
NW_022145297.1_region	0	0	0.00	0	0
NW_022145299.1	2192	19	0.01	0	1
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	238	0.11	0	8
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	2074	0.96	0	9
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	63249	29.32	0	112
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	413	0.19	0	17
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	33796	1.02	0	51
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	85	0.04	0	1
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	40	0.02	0	2
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	88	0.04	0	4
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	759	0.36	0	21
NW_022145308.1_region	306	84	0.27	0	4
NW_022145309.1	2105	198	0.09	0	3
NW_022145309.1_region	0	0	0.00	0	0
NW_022145311.1	2070	1062	0.51	0	16
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	10979	5.32	0	35
NW_022145312.1_region	0	0	0.00	0	0
NW_022145314.1	2052	38	0.02	0	2
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	93425	1.64	0	59
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	20	0.01	0	1
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	384	0.19	0	9
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	6698	3.36	0	18
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	3740	1.88	0	20
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	28	0.01	0	1
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	117	0.06	0	2
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	80	0.04	0	4
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	8723	4.44	0	21
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	866	0.44	0	4
NW_022145324.1_region	329	399	1.21	0	4
NW_022145325.1	1946	122	0.06	0	3
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	68079	1.18	0	36
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	584	0.30	0	6
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	80	0.04	0	2
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	7375	3.82	0	41
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	102	0.05	0	2
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	12400	6.66	0	32
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	19775	10.75	0	112
NW_022145332.1_region	0	0	0.00	0	0
NW_022145335.1	1806	13996	7.75	0	25
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	7476	4.26	0	24
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	250830	4.60	0	262
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	38	0.02	0	2
NW_022145338.1_region	0	0	0.00	0	0
NW_022145340.1	1659	85	0.05	0	2
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	183	0.11	0	6
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	28	0.02	0	1
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	240	0.15	0	12
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	116	0.07	0	4
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	1151	0.75	0	4
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	807	0.53	0	4
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	24938	16.37	0	109
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	121702	1.60	0	155
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	18281	12.10	0	133
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	115	0.08	0	2
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	61	0.04	0	2
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	40	0.03	0	2
NW_022145352.1_region	0	0	0.00	0	0
NW_022145355.1	1460	200	0.14	0	4
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	81	0.06	0	2
NW_022145356.1_region	0	0	0.00	0	0
NW_022145357.1	1387	94	0.07	0	2
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	698	0.50	0	6
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	162877	2.71	0	280
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	7851	5.76	0	25
NW_022145360.1_region	0	0	0.00	0	0
NW_022145361.1	1362	40	0.03	0	2
NW_022145361.1_region	0	0	0.00	0	0
NW_022145363.1	1277	10144	7.94	0	28
NW_022145363.1_region	0	0	0.00	0	0
NW_022145364.1	1265	45	0.04	0	1
NW_022145364.1_region	0	0	0.00	0	0
NW_022145365.1	1255	2723	2.17	0	8
NW_022145365.1_region	0	0	0.00	0	0
NW_022145366.1	1254	2195	1.75	0	9
NW_022145366.1_region	0	0	0.00	0	0
NW_022145367.1	1154	459	0.40	0	7
NW_022145367.1_region	0	0	0.00	0	0
NW_022145369.1	1099	2690	2.45	0	8
NW_022145369.1_region	0	0	0.00	0	0
NW_022145370.1	74314	26548	0.36	0	121
NW_022145370.1_region	0	0	0.00	0	0
NW_022145371.1	1072	1230	1.15	0	5
NW_022145371.1_region	0	0	0.00	0	0
NW_022145372.1	1035	1802	1.74	0	9
NW_022145372.1_region	0	0	0.00	0	0
NW_022145374.1	1000	283	0.28	0	4
NW_022145374.1_region	0	0	0.00	0	0
NW_022145375.1	10000	25499	2.55	0	58
NW_022145375.1_region	0	0	0.00	0	0
NW_022145376.1	25000	692699	27.71	0	244
NW_022145376.1_region	1591	71081	44.68	0	244
NW_022145377.1	50000	303176	6.06	0	156
NW_022145377.1_region	612	9088	14.85	0	69
NW_022145378.1	26863	11636	0.43	0	278
NW_022145378.1_region	0	0	0.00	0	0
NW_022145379.1	23852	1110	0.05	0	8
NW_022145379.1_region	1275	0	0.00	0	0
NW_022145380.1	23611	1130	0.05	0	12
NW_022145380.1_region	1430	240	0.17	0	12
NW_022145381.1	55218	2198671	39.82	0	466
NW_022145381.1_region	0	0	0.00	0	0
NW_022145382.1	23435	1794	0.08	0	12
NW_022145382.1_region	0	0	0.00	0	0
NW_022145383.1	21401	568	0.03	0	4
NW_022145383.1_region	0	0	0.00	0	0
NW_022145384.1	19291	1547	0.08	0	26
NW_022145384.1_region	0	0	0.00	0	0
NW_022145385.1	18791	1034	0.06	0	4
NW_022145385.1_region	0	0	0.00	0	0
NW_022145386.1	18617	2047	0.11	0	20
NW_022145386.1_region	0	0	0.00	0	0
NW_022145387.1	17981	744	0.04	0	6
NW_022145387.1_region	0	0	0.00	0	0
NW_022145388.1	17946	1205	0.07	0	6
NW_022145388.1_region	0	0	0.00	0	0
NW_022145389.1	17857	1537	0.09	0	10
NW_022145389.1_region	0	0	0.00	0	0
NW_022145390.1	21857	2599	0.12	0	20
NW_022145390.1_region	589	0	0.00	0	0
NW_022145391.1	33930	2044	0.06	0	22
NW_022145391.1_region	0	0	0.00	0	0
NW_022145392.1	88843	12309	0.14	0	67
NW_022145392.1_region	0	0	0.00	0	0
NW_022145393.1	22373	2372	0.11	0	22
NW_022145393.1_region	0	0	0.00	0	0
NW_022145394.1	20846	5713	0.27	0	155
NW_022145394.1_region	0	0	0.00	0	0
NW_022145395.1	18089	1594	0.09	0	15
NW_022145395.1_region	1125	114	0.10	0	6
NW_022145396.1	15624	2179	0.14	0	20
