chrom	length	bases	mean	min	max
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	44	0.01	0	2
NW_022145123.1_region	0	0	0.00	0	0
NW_022145126.1	4727	44	0.01	0	1
NW_022145126.1_region	0	0	0.00	0	0
NW_022145128.1	91882	542839	5.91	0	1438
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	4711	1.71	0	72
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	19	0.00	0	1
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	102	0.02	0	2
NW_022145131.1_region	0	0	0.00	0	0
NW_022145133.1	4668	279	0.06	0	7
NW_022145133.1_region	0	0	0.00	0	0
NW_022145135.1	4651	355	0.08	0	8
NW_022145135.1_region	0	0	0.00	0	0
NW_022145137.1	4640	78	0.02	0	2
NW_022145137.1_region	0	0	0.00	0	0
NW_022145139.1	94356	814015	8.63	0	888
NW_022145139.1_region	882	13995	15.87	0	34
NW_022145140.1	4613	80	0.02	0	2
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	57	0.01	0	3
NW_022145141.1_region	0	0	0.00	0	0
NW_022145143.1	4528	179	0.04	0	4
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	61	0.01	0	2
NW_022145144.1_region	0	0	0.00	0	0
NW_022145147.1	4423	19	0.00	0	1
NW_022145147.1_region	0	0	0.00	0	0
NW_022145149.1	4409	11786	2.67	0	16
NW_022145149.1_region	534	3572	6.69	0	16
NW_022145150.1	68008	55571	0.82	0	46
NW_022145150.1_region	0	0	0.00	0	0
NW_022145152.1	4394	8886	2.02	0	17
NW_022145152.1_region	532	3229	6.07	0	17
NW_022145154.1	4376	38	0.01	0	2
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	0	0.00	0	0
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	68	0.02	0	2
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	76	0.02	0	4
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	79	0.02	0	3
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	2828	0.68	0	7
NW_022145159.1_region	0	0	0.00	0	0
NW_022145161.1	115902	110800	0.96	0	160
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	38	0.01	0	2
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	102	0.02	0	2
NW_022145163.1_region	0	0	0.00	0	0
NW_022145166.1	4087	38	0.01	0	2
NW_022145166.1_region	0	0	0.00	0	0
NW_022145169.1	4076	145	0.04	0	5
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	1642	0.40	0	4
NW_022145170.1_region	0	0	0.00	0	0
NW_022145172.1	67843	87676	1.29	0	34
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	40	0.01	0	2
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	31	0.01	0	1
NW_022145174.1_region	362	0	0.00	0	0
NW_022145178.1	3913	80	0.02	0	2
NW_022145178.1_region	0	0	0.00	0	0
NW_022145180.1	3861	64	0.02	0	3
NW_022145180.1_region	0	0	0.00	0	0
NW_022145182.1	3825	19	0.00	0	1
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	884631	24.59	0	1340
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	82	0.02	0	2
NW_022145184.1_region	0	0	0.00	0	0
NW_022145188.1	3756	254	0.07	0	6
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	202	0.11	0	2
NW_022145189.1_region	0	0	0.00	0	0
NW_022145191.1	3747	57	0.02	0	2
NW_022145191.1_region	0	0	0.00	0	0
NW_022145193.1	3705	27	0.01	0	1
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	90774	2.04	0	244
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	58	0.02	0	2
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	297	0.08	0	5
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	68	0.02	0	2
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	38	0.01	0	2
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	1896	0.53	0	4
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	0	0.00	0	0
NW_022145200.1_region	0	0	0.00	0	0
NW_022145202.1	3511	240	0.07	0	1
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	79	0.02	0	4
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	35	0.01	0	1
NW_022145204.1_region	881	35	0.04	0	1
NW_022145205.1	79806	521229	6.53	0	270
NW_022145205.1_region	0	0	0.00	0	0
NW_022145207.1	3398	6192	1.82	0	13
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	42	0.01	0	2
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	5186	1.54	0	9
NW_022145209.1_region	0	0	0.00	0	0
NW_022145211.1	3352	21	0.01	0	1
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	5253	1.58	0	7
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	28139	8.47	0	21
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	4059	1.22	0	8
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	22	0.01	0	1
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	337303	7.31	0	211
NW_022145216.1_region	0	0	0.00	0	0
NW_022145218.1	3258	24	0.01	0	1
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	20	0.01	0	1
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	3317	1.02	0	12
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	6199	1.92	0	14
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	8646	2.67	0	16
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	40	0.01	0	2
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	9651	3.01	0	13
NW_022145224.1_region	0	0	0.00	0	0
NW_022145226.1	3194	22	0.01	0	1
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	115330	2.43	0	131
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	22195	6.96	0	27
NW_022145228.1_region	603	7999	13.27	0	27
NW_022145229.1	3176	48	0.02	0	1
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	8103	2.56	0	19
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	42	0.01	0	2
NW_022145231.1_region	0	0	0.00	0	0
NW_022145233.1	3154	17839	5.66	0	103
NW_022145233.1_region	0	0	0.00	0	0
NW_022145235.1	3124	6783	2.17	0	22
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	19	0.01	0	1
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	5720	1.84	0	21
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	142849	3.13	0	234
NW_022145238.1_region	0	0	0.00	0	0
NW_022145240.1	3085	70	0.02	0	2
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	11115	3.62	0	99
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	38	0.01	0	2
NW_022145242.1_region	0	0	0.00	0	0
NW_022145244.1	3045	59	0.02	0	1
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	57	0.02	0	2
NW_022145245.1_region	0	0	0.00	0	0
NW_022145247.1	2958	3497	1.18	0	8
NW_022145247.1_region	0	0	0.00	0	0
NW_022145249.1	29338	93924	3.20	0	293
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	21	0.01	0	1
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	12513	4.26	0	21
NW_022145251.1_region	0	0	0.00	0	0
NW_022145253.1	2889	6699	2.32	0	8
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	22	0.01	0	1
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	6592	2.28	0	13
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	8885	3.09	0	15
NW_022145256.1_region	0	0	0.00	0	0
NW_022145259.1	1344	3796	2.82	0	34
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	37357	0.79	0	94
NW_022145260.1_region	0	0	0.00	0	0
NW_022145262.1	2822	40	0.01	0	2
NW_022145262.1_region	0	0	0.00	0	0
NW_022145267.1	2749	12198	4.44	0	30
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	36	0.01	0	1
NW_022145268.1_region	0	0	0.00	0	0
NW_022145271.1	63049	38065	0.60	0	52
NW_022145271.1_region	0	0	0.00	0	0
NW_022145274.1	868	0	0.00	0	0
NW_022145274.1_region	0	0	0.00	0	0
NW_022145276.1	2639	19	0.01	0	1
NW_022145276.1_region	0	0	0.00	0	0
NW_022145280.1	2578	9608	3.73	0	64
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	40	0.02	0	2
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	2317365	71.54	0	5507
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	1927	0.77	0	5
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	42	0.02	0	2
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	2180	0.87	0	10
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	6490	2.67	0	17
NW_022145286.1_region	0	0	0.00	0	0
NW_022145288.1	2392	1608	0.67	0	9
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	193	0.08	0	1
NW_022145289.1_region	0	0	0.00	0	0
NW_022145291.1	2256	82	0.04	0	2
NW_022145291.1_region	0	0	0.00	0	0
NW_022145293.1	59163	1460593	24.69	0	2787
NW_022145293.1_region	0	0	0.00	0	0
NW_022145295.1	2226	496	0.22	0	12
NW_022145295.1_region	0	0	0.00	0	0
NW_022145297.1	2217	16642	7.51	0	51
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	38	0.02	0	2
NW_022145298.1_region	0	0	0.00	0	0
NW_022145300.1	2175	27	0.01	0	1
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	2216	1.02	0	10
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	22972	10.65	0	51
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	127	0.06	0	4
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	5255	0.16	0	5
NW_022145304.1_region	0	0	0.00	0	0
NW_022145308.1	2118	104	0.05	0	3
NW_022145308.1_region	306	0	0.00	0	0
NW_022145309.1	2105	24	0.01	0	1
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	69	0.03	0	2
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	1258	0.61	0	11
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	4443	2.15	0	16
NW_022145312.1_region	0	0	0.00	0	0
NW_022145315.1	56963	62019	1.09	0	172
NW_022145315.1_region	0	0	0.00	0	0
NW_022145317.1	2026	199	0.10	0	5
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	2812	1.41	0	13
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	2596	1.30	0	16
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	38	0.02	0	2
NW_022145320.1_region	0	0	0.00	0	0
NW_022145322.1	1981	40	0.02	0	2
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	2433	1.24	0	5
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	1316	0.67	0	4
NW_022145324.1_region	329	455	1.38	0	4
NW_022145326.1	57626	16848	0.29	0	17
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	457	0.24	0	3
NW_022145327.1_region	0	0	0.00	0	0
NW_022145329.1	1929	942	0.49	0	4
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	21	0.01	0	1
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	5463	2.94	0	11
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	6000	3.26	0	33
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	185	0.10	0	5
NW_022145333.1_region	0	0	0.00	0	0
NW_022145335.1	1806	10311	5.71	0	18
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	2791	1.59	0	9
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	118788	2.18	0	270
NW_022145337.1_region	0	0	0.00	0	0
NW_022145345.1	1540	3299	2.14	0	10
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	1391	0.91	0	7
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	9766	6.41	0	29
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	78433	1.03	0	125
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	5259	3.48	0	24
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	60	0.04	0	2
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	23	0.02	0	1
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	38	0.03	0	2
NW_022145352.1_region	0	0	0.00	0	0
NW_022145354.1	1479	23	0.02	0	1
NW_022145354.1_region	0	0	0.00	0	0
NW_022145357.1	1387	21	0.02	0	1
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	292	0.21	0	2
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	188864	3.15	0	274
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	3018	2.22	0	9
NW_022145360.1_region	0	0	0.00	0	0
NW_022145363.1	1277	2758	2.16	0	9
NW_022145363.1_region	0	0	0.00	0	0
NW_022145365.1	1255	1483	1.18	0	4
NW_022145365.1_region	0	0	0.00	0	0
NW_022145366.1	1254	1670	1.33	0	4
NW_022145366.1_region	0	0	0.00	0	0
NW_022145368.1	1142	73	0.06	0	1
NW_022145368.1_region	0	0	0.00	0	0
NW_022145369.1	1099	5797	5.27	0	15
NW_022145369.1_region	0	0	0.00	0	0
NW_022145370.1	74314	13487	0.18	0	17
NW_022145370.1_region	0	0	0.00	0	0
NW_022145371.1	1072	774	0.72	0	5
NW_022145371.1_region	0	0	0.00	0	0
NW_022145372.1	1035	2394	2.31	0	8
NW_022145372.1_region	0	0	0.00	0	0
NW_022145373.1	1007	818	0.81	0	5
NW_022145373.1_region	0	0	0.00	0	0
NW_022145374.1	1000	871	0.87	0	4
NW_022145374.1_region	0	0	0.00	0	0
NW_022145375.1	10000	10834	1.08	0	20
NW_022145375.1_region	0	0	0.00	0	0
NW_022145376.1	25000	315598	12.62	0	64
NW_022145376.1_region	1591	19570	12.30	0	35
NW_022145377.1	50000	230753	4.62	0	63
NW_022145377.1_region	612	6191	10.12	0	34
NW_022145378.1	26863	540	0.02	0	4
NW_022145378.1_region	0	0	0.00	0	0
NW_022145379.1	23852	342	0.01	0	4
NW_022145379.1_region	1275	0	0.00	0	0
NW_022145380.1	23611	61	0.00	0	2
NW_022145380.1_region	1430	0	0.00	0	0
NW_022145381.1	55218	68743	1.24	0	19
NW_022145381.1_region	0	0	0.00	0	0
NW_022145382.1	23435	224	0.01	0	2
NW_022145382.1_region	0	0	0.00	0	0
NW_022145383.1	21401	99	0.00	0	2
NW_022145383.1_region	0	0	0.00	0	0
NW_022145384.1	19291	763	0.04	0	20
NW_022145384.1_region	0	0	0.00	0	0
NW_022145385.1	18791	225	0.01	0	2
NW_022145385.1_region	0	0	0.00	0	0
NW_022145386.1	18617	78	0.00	0	2
NW_022145386.1_region	0	0	0.00	0	0
NW_022145387.1	17981	207	0.01	0	3
NW_022145387.1_region	0	0	0.00	0	0
NW_022145388.1	17946	147	0.01	0	2
NW_022145388.1_region	0	0	0.00	0	0
NW_022145389.1	17857	214	0.01	0	3
NW_022145389.1_region	0	0	0.00	0	0
NW_022145390.1	21857	542	0.02	0	10
NW_022145390.1_region	589	0	0.00	0	0
NW_022145391.1	33930	432	0.01	0	4
NW_022145391.1_region	0	0	0.00	0	0
NW_022145392.1	88843	135522	1.53	0	316
NW_022145392.1_region	0	0	0.00	0	0
NW_022145393.1	22373	387	0.02	0	6
NW_022145393.1_region	0	0	0.00	0	0
NW_022145394.1	20846	303	0.01	0	4
NW_022145394.1_region	0	0	0.00	0	0
NW_022145395.1	18089	308	0.02	0	9
NW_022145395.1_region	1125	0	0.00	0	0
NW_022145396.1	15624	462	0.03	0	12
NW_022145396.1_region	0	0	0.00	0	0
NW_022145397.1	15314	343	0.02	0	5
NW_022145397.1_region	3172	30	0.01	0	2
NW_022145398.1	146455	14440	0.10	0	12
NW_022145398.1_region	0	0	0.00	0	0
NW_022145399.1	17799	155	0.01	0	4
NW_022145399.1_region	0	0	0.00	0	0
NW_022145400.1	17257	210	0.01	0	5
NW_022145400.1_region	1338	0	0.00	0	0
NW_022145401.1	16486	573	0.03	0	7
NW_022145401.1_region	573	0	0.00	0	0
NW_022145402.1	15178	517	0.03	0	8
NW_022145402.1_region	0	0	0.00	0	0
NW_022145403.1	45037	18667	0.41	0	66
NW_022145403.1_region	0	0	0.00	0	0
NW_022145404.1	57045	341	0.01	0	4
NW_022145404.1_region	0	0	0.00	0	0
NW_022145405.1	22053	226	0.01	0	4
NW_022145405.1_region	0	0	0.00	0	0
NW_022145406.1	43925	30910	0.70	0	116
NW_022145406.1_region	0	0	0.00	0	0
NW_022145407.1	24217	2111	0.09	0	36
NW_022145407.1_region	5022	0	0.00	0	0
NW_022145408.1	16015	1752	0.11	0	59
NW_022145408.1_region	0	0	0.00	0	0
NW_022145409.1	71395	15559	0.22	0	11
NW_022145409.1_region	0	0	0.00	0	0
NW_022145410.1	73525	757333	10.30	0	1226
NW_022145410.1_region	0	0	0.00	0	0
NW_022145411.1	16065	552	0.03	0	13
NW_022145411.1_region	740	0	0.00	0	0
NW_022145412.1	20205	193	0.01	0	2
NW_022145412.1_region	0	0	0.00	0	0
NW_022145413.1	31795	1859	0.06	0	4
NW_022145413.1_region	0	0	0.00	0	0
NW_022145414.1	15341	240	0.02	0	4
NW_022145414.1_region	0	0	0.00	0	0
NW_022145415.1	60355	41644	0.69	0	30
NW_022145415.1_region	0	0	0.00	0	0
NW_022145416.1	16986	994	0.06	0	9
NW_022145416.1_region	1207	0	0.00	0	0
NW_022145417.1	51512	35791	0.69	0	177
NW_022145417.1_region	0	0	0.00	0	0
NW_022145418.1	17001	347	0.02	0	5
NW_022145418.1_region	0	0	0.00	0	0
NW_022145419.1	67720	278561	4.11	0	68
NW_022145419.1_region	2640	34756	13.17	0	54
NW_022145420.1	35402	159828	4.51	0	397
NW_022145420.1_region	0	0	0.00	0	0
NW_022145421.1	23454	405	0.02	0	8
NW_022145421.1_region	1191	0	0.00	0	0
NW_022145422.1	78273	53377	0.68	0	49
NW_022145422.1_region	0	0	0.00	0	0
NW_022145423.1	126508	314837	2.49	0	1547
NW_022145423.1_region	0	0	0.00	0	0
NW_022145424.1	62776	120191	1.91	0	199
NW_022145424.1_region	0	0	0.00	0	0
NW_022145425.1	30360	33856	1.12	0	91
NW_022145425.1_region	0	0	0.00	0	0
NW_022145426.1	79185	2018637	25.49	0	530
NW_022145426.1_region	0	0	0.00	0	0
NW_022145427.1	152116	2638602	17.35	0	2621
NW_022145427.1_region	10674	204832	19.19	0	48
NW_022145428.1	65691	286530	4.36	0	104
NW_022145428.1_region	0	0	0.00	0	0
NW_022145429.1	66232	359011	5.42	0	466
NW_022145429.1_region	919	2473	2.69	0	11
NW_022145430.1	42199	14180	0.34	0	28
NW_022145430.1_region	0	0	0.00	0	0
NW_022145431.1	56568	207213	3.66	0	107
NW_022145431.1_region	3939	15489	3.93	0	20
NW_022145432.1	111484	329918	2.96	0	594
NW_022145432.1_region	0	0	0.00	0	0
NW_022145433.1	30854	18586	0.60	0	21
NW_022145433.1_region	0	0	0.00	0	0
NW_022145434.1	18775	201	0.01	0	4
NW_022145434.1_region	0	0	0.00	0	0
NW_022145435.1	122365	229875	1.88	0	278
NW_022145435.1_region	0	0	0.00	0	0
NW_022145436.1	31453	497216	15.81	0	1696
NW_022145436.1_region	0	0	0.00	0	0
NW_022145437.1	105348	945715	8.98	0	350
NW_022145437.1_region	1621	69138	42.65	1	81
NW_022145438.1	53375	134040	2.51	0	616
NW_022145438.1_region	0	0	0.00	0	0
NW_022145439.1	77972	216622	2.78	0	202
NW_022145439.1_region	0	0	0.00	0	0
NW_022145440.1	82617	381034	4.61	0	152
NW_022145440.1_region	0	0	0.00	0	0
NW_022145441.1	62133	153989	2.48	0	781
NW_022145441.1_region	0	0	0.00	0	0
NW_022145442.1	41935	13329	0.32	0	31
NW_022145442.1_region	0	0	0.00	0	0
NW_022145443.1	40287	207803	5.16	0	69
NW_022145443.1_region	0	0	0.00	0	0
NW_022145444.1	25197	30375	1.21	0	71
NW_022145444.1_region	0	0	0.00	0	0
NW_022145445.1	64732	6224	0.10	0	12
NW_022145445.1_region	0	0	0.00	0	0
NW_022145446.1	65218	230232	3.53	0	151
NW_022145446.1_region	0	0	0.00	0	0
NW_022145447.1	15922	1583	0.10	0	13
NW_022145447.1_region	0	0	0.00	0	0
NW_022145448.1	107340	129721	1.21	0	162
NW_022145448.1_region	0	0	0.00	0	0
NW_022145449.1	63868	334385	5.24	0	2459
NW_022145449.1_region	0	0	0.00	0	0
NW_022145450.1	33901	619971	18.29	0	1301
NW_022145450.1_region	0	0	0.00	0	0
NW_022145451.1	25217	861984	34.18	0	3814
NW_022145451.1_region	0	0	0.00	0	0
NW_022145452.1	61174	9006	0.15	0	11
NW_022145452.1_region	0	0	0.00	0	0
NW_022145453.1	70260	57504	0.82	0	169
NW_022145453.1_region	0	0	0.00	0	0
NW_022145454.1	46400	99250	2.14	0	216
NW_022145454.1_region	0	0	0.00	0	0
NW_022145455.1	47120	920664	19.54	0	4407
NW_022145455.1_region	0	0	0.00	0	0
NW_022145456.1	130804	1270133	9.71	0	256
NW_022145456.1_region	4653	83591	17.96	0	130
NW_022145457.1	100977	1355902	13.43	0	239
NW_022145457.1_region	6696	138784	20.73	0	84
NW_022145458.1	16456	245	0.01	0	4
NW_022145458.1_region	0	0	0.00	0	0
NW_022145459.1	25000	491200	19.65	0	372
NW_022145459.1_region	0	0	0.00	0	0
NW_022145460.1	50000	596859	11.94	0	137
NW_022145460.1_region	650	16198	24.92	7	42
NW_022145461.1	50000	505411	10.11	0	135
NW_022145461.1_region	3013	45840	15.21	0	79
NW_022145462.1	50000	420653	8.41	0	140
NW_022145462.1_region	8349	109487	13.11	0	115
NW_022145463.1	50000	1440532	28.81	0	827
NW_022145463.1_region	1710	59077	34.55	3	97
NW_022145464.1	50000	839591	16.79	0	333
NW_022145464.1_region	1987	30689	15.44	0	66
NW_022145465.1	15000	159233	10.62	0	74
NW_022145465.1_region	2130	31977	15.01	0	54
NW_022145466.1	5000	1749	0.35	0	11
NW_022145466.1_region	0	0	0.00	0	0
NW_022145467.1	25000	148394	5.94	0	34
NW_022145467.1_region	854	8968	10.50	1	20
NW_022145468.1	25000	530	0.02	0	2
NW_022145468.1_region	0	0	0.00	0	0
NW_022145469.1	86957	53097	0.61	0	48
NW_022145469.1_region	0	0	0.00	0	0
NW_022145470.1	5000	13157	2.63	0	31
NW_022145470.1_region	0	0	0.00	0	0
NW_022145471.1	25000	435746	17.43	0	293
NW_022145471.1_region	0	0	0.00	0	0
NW_022145472.1	25000	152495	6.10	0	109
NW_022145472.1_region	0	0	0.00	0	0
NW_022145473.1	25000	40743	1.63	0	23
NW_022145473.1_region	0	0	0.00	0	0
NW_022145474.1	25000	308635	12.35	0	635
NW_022145474.1_region	4583	22473	4.90	0	112
NW_022145476.1	50000	428769	8.58	0	553
NW_022145476.1_region	5958	14843	2.49	0	9
NW_022145477.1	25000	143897	5.76	0	116
NW_022145477.1_region	1769	16129	9.12	0	90
NW_022145478.1	50000	192101	3.84	0	145
NW_022145478.1_region	1912	32942	17.23	7	30
NW_022145479.1	5000	32253	6.45	0	62
NW_022145479.1_region	0	0	0.00	0	0
NW_022145480.1	15847	291	0.02	0	4
NW_022145480.1_region	0	0	0.00	0	0
NW_022145481.1	25000	121647	4.87	0	37
NW_022145481.1_region	1828	17897	9.79	0	28
NW_022145482.1	25000	135912	5.44	0	73
NW_022145482.1_region	6670	21452	3.22	0	19
NW_022145483.1	25000	91467	3.66	0	72
NW_022145483.1_region	0	0	0.00	0	0
NW_022145484.1	5000	3959	0.79	0	14
NW_022145484.1_region	1920	2219	1.16	0	14
NW_022145485.1	5000	315454	63.09	0	1039
NW_022145485.1_region	0	0	0.00	0	0
NW_022145486.1	5000	21323	4.26	0	42
NW_022145486.1_region	0	0	0.00	0	0
NW_022145487.1	50000	353021	7.06	0	250
NW_022145487.1_region	5526	49919	9.03	0	29
NW_022145488.1	40000	149667	3.74	0	738
NW_022145488.1_region	0	0	0.00	0	0
NW_022145489.1	25000	211671	8.47	0	172
NW_022145489.1_region	4981	72191	14.49	0	45
NW_022145490.1	50000	339561	6.79	0	167
NW_022145490.1_region	0	0	0.00	0	0
NW_022145491.1	115136	122058	1.06	0	410
NW_022145491.1_region	0	0	0.00	0	0
NW_022145492.1	50000	429061	8.58	0	701
NW_022145492.1_region	538	3261	6.06	0	27
NW_022145493.1	50000	604653	12.09	0	201
NW_022145493.1_region	1727	18862	10.92	0	28
NW_022145494.1	25000	171668	6.87	0	81
NW_022145494.1_region	0	0	0.00	0	0
NW_022145495.1	50000	352294	7.05	0	181
NW_022145495.1_region	0	0	0.00	0	0
NW_022145496.1	25000	434763	17.39	0	252
NW_022145496.1_region	3257	69205	21.25	0	75
NW_022145497.1	25000	82202	3.29	0	89
NW_022145497.1_region	0	0	0.00	0	0
NW_022145498.1	25000	224528	8.98	0	55
NW_022145498.1_region	2020	30275	14.99	0	35
NW_022145499.1	50000	1115126	22.30	0	266
NW_022145499.1_region	2727	93545	34.30	0	160
NW_022145500.1	25000	138447	5.54	0	50
NW_022145500.1_region	0	0	0.00	0	0
NW_022145501.1	25000	686509	27.46	0	557
NW_022145501.1_region	0	0	0.00	0	0
NW_022145502.1	61323	4064	0.07	0	25
NW_022145502.1_region	0	0	0.00	0	0
NW_022145503.1	25000	171492	6.86	0	176
NW_022145503.1_region	0	0	0.00	0	0
NW_022145504.1	25000	99899	4.00	0	55
NW_022145504.1_region	818	8480	10.37	0	23
NW_022145505.1	25000	964662	38.59	0	1225
NW_022145505.1_region	0	0	0.00	0	0
NW_022145506.1	50000	231412	4.63	0	158
NW_022145506.1_region	5037	20539	4.08	0	20
NW_022145507.1	240000	1328288	5.53	0	214
NW_022145507.1_region	27118	191784	7.07	0	126
NW_022145508.1	256744	471805	1.84	0	224
NW_022145508.1_region	10955	109637	10.01	0	135
NW_022145509.1	50000	458525	9.17	0	69
NW_022145509.1_region	5447	87068	15.98	0	31
NW_022145510.1	50000	365850	7.32	0	161
NW_022145510.1_region	4232	80529	19.03	3	62
NW_022145511.1	125000	620466	4.96	0	136
NW_022145511.1_region	956	16730	17.50	1	30
NW_022145512.1	264514	4787074	18.10	0	5354
NW_022145512.1_region	12524	141146	11.27	0	48
NW_022145513.1	15455	100	0.01	0	2
