chrom	length	bases	mean	min	max
NW_022145050.1	6336	1465	0.23	0	12
NW_022145050.1_region	1079	47	0.04	0	2
NW_022145051.1	69137	12257	0.18	0	16
NW_022145051.1_region	0	0	0.00	0	0
NW_022145052.1	6319	938	0.15	0	10
NW_022145052.1_region	0	0	0.00	0	0
NW_022145053.1	6318	672	0.11	0	10
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	371	0.06	0	4
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	101	0.02	0	2
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	697	0.11	0	8
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	1440	0.23	0	20
NW_022145057.1_region	1390	0	0.00	0	0
NW_022145058.1	6166	1226	0.20	0	19
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	1128	0.18	0	16
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	4336	0.71	0	134
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	819	0.13	0	6
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	9174	0.19	0	22
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	597	0.10	0	6
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	1224	0.20	0	10
NW_022145064.1_region	663	80	0.12	0	10
NW_022145065.1	6099	830	0.14	0	12
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	1620	0.27	0	9
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1381	0.23	0	16
NW_022145067.1_region	349	0	0.00	0	0
NW_022145068.1	6067	3096	0.51	0	92
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	1403	0.23	0	28
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	1722	0.29	0	27
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	1223	0.21	0	26
NW_022145071.1_region	707	20	0.03	0	2
NW_022145072.1	5903	1194	0.20	0	18
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	220591	1.75	0	199
NW_022145073.1_region	1128	4177	3.70	0	31
NW_022145074.1	5886	1210	0.21	0	14
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	920	0.16	0	20
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	915	0.16	0	19
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	736	0.13	0	10
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	903	0.16	0	12
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	608	0.11	0	10
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	904	0.16	0	14
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	1241	0.22	0	22
NW_022145081.1_region	573	160	0.28	0	8
NW_022145082.1	5699	884	0.16	0	6
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	6505	1.16	0	40
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	351153	3.35	0	1387
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	5492	0.98	0	34
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	920	0.16	0	12
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	681	0.12	0	6
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	177487	32.35	0	4415
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	984	0.18	0	10
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	760	0.14	0	10
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	508	0.09	0	8
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	3804	0.71	0	113
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	932	0.18	0	8
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	823	0.15	0	12
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	27208	0.23	0	138
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	654	0.12	0	9
NW_022145096.1_region	465	0	0.00	0	0
NW_022145097.1	3350	4389	1.31	0	25
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	461078	87.81	0	880
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	1724	0.33	0	28
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	612	0.12	0	8
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	1726	0.33	0	24
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	310168	59.80	0	258
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	534	0.10	0	16
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	1192	0.23	0	12
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	3454	0.68	0	52
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	3118	0.15	0	23
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	844	0.17	0	8
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	1732	0.34	0	20
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	327	0.07	0	8
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	8348	1.67	0	412
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	1465	0.29	0	47
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	896	0.18	0	19
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	280	0.06	0	4
NW_022145113.1_region	2625	114	0.04	0	4
NW_022145114.1	4917	1079	0.22	0	10
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	2354	0.48	0	31
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	1113	0.23	0	28
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	40309	0.85	0	209
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	1890	0.39	0	34
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	577	0.12	0	6
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	2008	0.41	0	28
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	648	0.13	0	7
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	730	0.15	0	14
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	1158	0.24	0	12
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	86	0.02	0	2
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	3717	0.78	0	158
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	1726	0.37	0	18
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	1216	0.26	0	10
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	666	0.01	0	10
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	4070	1.48	0	50
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	798	0.17	0	8
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	1328	0.28	0	12
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	728	0.16	0	10
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	1002	0.21	0	9
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	446	0.10	0	8
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	2811	0.60	0	53
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	365	0.08	0	8
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	2521	0.54	0	38
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	1182	0.26	0	18
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	661311	7.01	0	1681
NW_022145139.1_region	882	16879	19.14	0	80
NW_022145140.1	4613	886	0.19	0	13
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	295	0.06	0	5
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	1148	0.25	0	10
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	4592	1.01	0	43
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	1096	0.24	0	10
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	197	0.04	0	8
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	1597	0.36	0	31
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	648	0.15	0	18
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	156	0.04	0	4
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	52481	11.90	0	409
NW_022145149.1_region	534	8683	16.26	0	49
NW_022145150.1	68008	93884	1.38	0	332
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	936	0.21	0	10
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	26505	6.03	0	52
NW_022145152.1_region	532	9224	17.34	0	52
NW_022145153.1	4383	873	0.20	0	12
NW_022145153.1_region	311	0	0.00	0	0
NW_022145154.1	4376	616	0.14	0	6
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	2381	0.55	0	14
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	2294	0.53	0	39
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	2710	0.63	0	82
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	824	0.19	0	10
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	4374	1.05	0	8
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	353	0.08	0	6
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	136070	1.17	0	385
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	694	0.17	0	10
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	940	0.23	0	12
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	190	0.05	0	4
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	962	0.24	0	8
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	407	0.10	0	8
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	173	0.04	0	3
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	524	0.13	0	5
NW_022145168.1_region	888	46	0.05	0	2
NW_022145169.1	4076	485	0.12	0	14
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	3215	0.79	0	18
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	329	0.08	0	4
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	87400	1.29	0	419
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	337	0.08	0	9
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	769	0.19	0	10
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	337	0.09	0	4
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	200	0.05	0	6
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	615	0.16	0	14
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	1363	0.35	0	28
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	1319	0.34	0	40
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	961	0.25	0	11
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	259	0.07	0	5
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	706	0.18	0	9
NW_022145182.1_region	0	0	0.00	0	0
NW_022145184.1	3822	137	0.04	0	2
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	1474	0.39	0	16
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	1241	0.33	0	12
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	498	0.13	0	8
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	896	0.24	0	10
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	157	0.09	0	1
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	398	0.11	0	4
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	400	0.11	0	6
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	652	0.17	0	10
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	706	0.19	0	8
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	78	0.00	0	2
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	247	0.07	0	4
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	1923	0.53	0	30
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	185	0.05	0	4
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	304	0.09	0	12
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	9164	2.57	0	17
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	2425	0.69	0	22
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	954	0.27	0	32
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	12853	3.66	0	46
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	322	0.09	0	6
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	3160	0.91	0	41
NW_022145204.1_region	881	1943	2.21	0	41
NW_022145205.1	79806	69021	0.86	0	320
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	276	0.08	0	4
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	12538	3.69	0	50
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	1143	0.34	0	12
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	6538	1.94	0	33
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	268	0.08	0	2
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	522	0.16	0	14
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	12935	3.88	0	57
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	363756	109.47	0	521
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	6375	1.92	0	20
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	901	0.27	0	6
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	27132	0.59	0	178
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	743	0.23	0	8
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	215	0.07	0	4
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	615	0.19	0	12
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	3813	1.18	0	40
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	2477	0.77	0	15
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	2711	0.84	0	16
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	847	0.26	0	26
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	9947	3.10	0	24
NW_022145224.1_region	0	0	0.00	0	0
NW_022145225.1	3205	399	0.12	0	9
NW_022145225.1_region	0	0	0.00	0	0
NW_022145226.1	3194	597	0.19	0	10
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	1094	0.02	0	21
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	39364	12.35	0	126
NW_022145228.1_region	603	18175	30.14	0	126
NW_022145229.1	3176	304	0.10	0	6
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	16153	5.10	0	57
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	271	0.09	0	4
NW_022145231.1_region	0	0	0.00	0	0
NW_022145232.1	3157	502	0.16	0	18
NW_022145232.1_region	0	0	0.00	0	0
NW_022145233.1	3154	22332	7.08	0	149
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	86	0.03	0	2
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	24608	7.88	0	79
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	846	0.27	0	12
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	19577	6.29	0	68
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	3384	0.07	0	11
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	808	0.26	0	16
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	1004	0.33	0	15
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	14697	4.78	0	120
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	139	0.05	0	2
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	736	0.24	0	18
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	922	0.30	0	17
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	400	0.13	0	6
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	775	0.26	0	21
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	1964	0.66	0	8
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	1067	0.36	0	25
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	9827	0.33	0	37
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	481	0.16	0	12
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	8588	2.92	0	66
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	1087	0.37	0	40
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	179546	62.15	0	595
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	953	0.33	0	14
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	222407	77.01	0	945
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	9080	3.16	0	42
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	1607	0.56	0	58
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	710	0.25	0	12
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	5200	3.87	0	38
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	8210	0.17	0	48
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	252	0.09	0	6
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	447	0.16	0	8
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	171	0.06	0	6
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	221	0.08	0	2
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	190	0.07	0	10
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	241	0.09	0	3
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	28868	10.50	0	170
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	413	0.15	0	8
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	790	0.29	0	12
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	238	0.09	0	4
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	19290	0.31	0	54
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	3401	1.26	0	37
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	670	0.25	0	8
NW_022145273.1_region	0	0	0.00	0	0
NW_022145275.1	2658	500	0.19	0	12
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	230	0.09	0	4
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	770	0.29	0	10
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	206	0.08	0	4
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	325	0.12	0	4
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	18819	7.30	0	113
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	266	0.11	0	8
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	38	0.00	0	2
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	5549	2.21	0	32
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	508	0.20	0	10
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	38	0.02	0	2
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	75835	31.14	0	374
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	116	0.05	0	4
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	712	0.30	0	14
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	140	0.06	0	3
NW_022145289.1_region	0	0	0.00	0	0
NW_022145290.1	2275	259	0.11	0	4
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	266	0.12	0	6
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	637	0.29	0	10
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	18710	0.32	0	82
NW_022145293.1_region	0	0	0.00	0	0
NW_022145295.1	2226	4168	1.87	0	26
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	465	0.21	0	18
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	48139	21.71	0	391
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	358	0.16	0	4
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	310	0.14	0	6
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	880	0.40	0	18
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	9951	4.59	0	100
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	50236	23.29	0	176
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	168	0.08	0	4
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	3381	0.10	0	36
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	304	0.14	0	6
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	246	0.12	0	2
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	291	0.14	0	4
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	2034	0.96	0	42
NW_022145308.1_region	306	157	0.51	0	4
NW_022145309.1	2105	1195	0.57	0	34
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	299	0.14	0	4
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	1327	0.64	0	15
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	31155	15.11	0	106
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	343	0.17	0	11
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	76	0.04	0	2
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	31115	0.55	0	112
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	346	0.17	0	10
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	538	0.27	0	12
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	4738	2.38	0	21
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	1490	0.75	0	6
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	76	0.04	0	2
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	571	0.29	0	10
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	350	0.18	0	8
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	7236	3.68	0	25
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	3549	1.81	0	19
NW_022145324.1_region	329	2116	6.43	0	19
NW_022145325.1	1946	220	0.11	0	4
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	2482	0.04	0	7
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	9914	5.10	0	115
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	359	0.19	0	8
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	6054	3.14	0	35
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	388	0.20	0	14
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	28365	15.24	0	59
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	3605	1.96	0	49
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	14695	8.01	0	700
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	193	0.11	0	5
NW_022145334.1_region	1167	38	0.03	0	2
NW_022145335.1	1806	32848	18.19	0	115
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	1917	1.09	0	12
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	13714	0.25	0	31
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	921	0.53	0	26
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	491	0.29	0	8
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	298	0.18	0	8
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	40	0.03	0	2
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	199	0.13	0	6
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	447	0.28	0	10
NW_022145343.1_region	0	0	0.00	0	0
NW_022145345.1	1540	6365	4.13	0	56
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	63	0.04	0	2
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	156703	102.89	0	848
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	107685	1.41	0	180
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	880	0.58	0	10
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	474	0.32	0	9
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	316	0.21	0	14
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	370	0.25	0	10
NW_022145352.1_region	0	0	0.00	0	0
NW_022145353.1	1486	144	0.10	0	6
NW_022145353.1_region	1050	124	0.12	0	6
NW_022145354.1	1479	190	0.13	0	6
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	306	0.21	0	6
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	102	0.07	0	2
NW_022145356.1_region	0	0	0.00	0	0
NW_022145357.1	1387	479	0.35	0	6
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	1137	0.82	0	7
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	25661	0.43	0	122
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	11744	8.62	0	46
NW_022145360.1_region	0	0	0.00	0	0
