chrom	length	bases	mean	min	max
NW_022145053.1	6318	1936	0.31	0	16
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	1194	0.19	0	6
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	310	0.05	0	4
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	676	0.11	0	10
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	1093	0.18	0	8
NW_022145057.1_region	1390	114	0.08	0	4
NW_022145058.1	6166	1084	0.18	0	10
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	1100	0.18	0	10
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	1267	0.21	0	22
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	1151	0.19	0	8
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	37953	0.79	0	93
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	1132	0.19	0	12
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	1398	0.23	0	14
NW_022145064.1_region	663	12	0.02	0	2
NW_022145065.1	6099	1682	0.28	0	26
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	1664	0.27	0	10
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1903	0.31	0	24
NW_022145067.1_region	349	202	0.58	0	10
NW_022145068.1	6067	828	0.14	0	10
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	156	0.03	0	4
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	946	0.16	0	10
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	657	0.11	0	8
NW_022145071.1_region	707	0	0.00	0	0
NW_022145072.1	5903	1051	0.18	0	16
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	407140	3.24	0	1065
NW_022145073.1_region	1128	809	0.72	0	6
NW_022145074.1	5886	1116	0.19	0	8
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	484	0.08	0	4
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	1211	0.21	0	12
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	667	0.11	0	12
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	1229	0.21	0	20
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	1092	0.19	0	9
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	435	0.08	0	6
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	182	0.03	0	4
NW_022145081.1_region	573	0	0.00	0	0
NW_022145082.1	5699	1081	0.19	0	12
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	1903	0.34	0	10
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	190499	1.82	0	220
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	3129	0.56	0	18
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	662	0.12	0	8
NW_022145086.1_region	635	0	0.00	0	0
NW_022145087.1	5530	1263	0.23	0	8
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	792102	144.36	0	19442
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	1114	0.20	0	6
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	493	0.09	0	4
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	889	0.16	0	8
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	3202	0.60	0	35
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	997	0.19	0	12
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	1035	0.19	0	10
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	2047643	17.07	0	15880
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	443	0.08	0	4
NW_022145096.1_region	465	20	0.04	0	4
NW_022145097.1	3350	7765	2.32	0	43
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	385404	73.40	0	1085
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	1909	0.37	0	28
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	1645	0.32	0	18
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	928	0.18	0	10
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	146515	28.25	0	184
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	772	0.15	0	18
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	1037	0.20	0	10
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	2395	0.47	0	16
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	8901	0.42	0	27
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	695	0.14	0	12
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	1762	0.35	0	15
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	443	0.09	0	6
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	2036	0.41	0	80
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	1052	0.21	0	15
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	1220	0.25	0	12
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	76	0.02	0	4
NW_022145113.1_region	2625	0	0.00	0	0
NW_022145114.1	4917	786	0.16	0	8
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	833	0.17	0	7
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	815	0.17	0	13
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	219045	4.62	0	791
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	3824	0.78	0	81
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	1294	0.27	0	18
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	1185	0.24	0	8
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	1844	0.38	0	14
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	569	0.12	0	12
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	1194	0.25	0	7
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	646	0.14	0	14
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	964	0.20	0	10
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	1219	0.26	0	16
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	776	0.16	0	8
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	36454	0.40	0	61
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	6233	2.26	0	63
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	1467	0.31	0	10
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	747	0.16	0	10
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	1250	0.27	0	8
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	1268	0.27	0	13
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	369	0.08	0	5
NW_022145134.1_region	717	53	0.07	0	3
NW_022145135.1	4651	1747	0.38	0	15
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	961	0.21	0	10
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	1136	0.24	0	12
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	1472	0.32	0	12
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	1119497	11.86	0	1326
NW_022145139.1_region	882	21916	24.85	0	67
NW_022145140.1	4613	472	0.10	0	5
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	919	0.20	0	17
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	951	0.21	0	13
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	471	0.10	0	7
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	1051	0.23	0	10
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	42	0.01	0	2
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	577	0.13	0	4
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	255	0.06	0	7
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	252	0.06	0	6
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	15863	3.60	0	29
NW_022145149.1_region	534	3044	5.70	0	15
NW_022145150.1	68008	358185	5.27	0	433
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	428	0.10	0	4
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	27068	6.16	0	51
NW_022145152.1_region	532	12637	23.75	0	51
NW_022145153.1	4383	1301	0.30	0	11
NW_022145153.1_region	311	12	0.04	0	4
NW_022145154.1	4376	593	0.14	0	6
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	1623	0.37	0	25
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	1051	0.24	0	13
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	571	0.13	0	10
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	958	0.22	0	8
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	16729	4.01	0	30
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	488	0.12	0	6
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	204239	1.76	0	120
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	350	0.08	0	4
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	805	0.19	0	12
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	780	0.19	0	6
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	329	0.08	0	6
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	772	0.19	0	10
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	172	0.04	0	5
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	672	0.16	0	10
NW_022145168.1_region	888	0	0.00	0	0
NW_022145169.1	4076	656	0.16	0	8
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	9072	2.23	0	19
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	1029	0.25	0	10
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	126022	1.86	0	107
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	405	0.10	0	6
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	1288	0.32	0	14
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	308	0.08	0	8
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	213	0.05	0	4
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	616	0.16	0	16
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	586	0.15	0	8
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	353	0.09	0	6
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	1352	0.35	0	36
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	485	0.13	0	6
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	1011	0.26	0	11
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	15752	0.44	0	58
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	929	0.24	0	16
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	570	0.15	0	4
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	1501	0.40	0	13
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	755	0.20	0	8
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	1513	0.40	0	13
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	314	0.17	0	2
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	771	0.21	0	12
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	412	0.11	0	5
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	780	0.21	0	8
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	635	0.17	0	4
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	8365	0.19	0	20
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	618	0.17	0	9
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	2817	0.77	0	30
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	133	0.04	0	5
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	100	0.03	0	3
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	21825	6.13	0	36
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	3970	1.13	0	127
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	856	0.24	0	18
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	423	0.12	0	5
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	290	0.08	0	4
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	320	0.09	0	5
NW_022145204.1_region	881	179	0.20	0	5
NW_022145205.1	79806	1027903	12.88	0	1742
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	276	0.08	0	4
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	41237	12.14	0	36
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	366	0.11	0	8
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	37737	11.20	0	39
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	346	0.10	0	6
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	1733	0.52	0	36
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	15945	4.79	0	26
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	58652	17.65	0	38
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	14975	4.52	0	25
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	1159	0.35	0	35
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	503379	10.91	0	1272
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	547	0.17	0	10
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	668	0.21	0	6
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	458	0.14	0	6
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	12915	3.99	0	114
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	14956	4.62	0	32
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	11952	3.70	0	29
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	390	0.12	0	7
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	28069	8.76	0	35
NW_022145224.1_region	0	0	0.00	0	0
NW_022145225.1	3205	406	0.13	0	8
NW_022145225.1_region	0	0	0.00	0	0
NW_022145226.1	3194	438	0.14	0	4
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	1449	0.03	0	10
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	27843	8.74	0	83
NW_022145228.1_region	603	4412	7.32	0	35
NW_022145229.1	3176	194	0.06	0	4
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	215692	68.11	0	732
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	113	0.04	0	3
NW_022145231.1_region	0	0	0.00	0	0
NW_022145232.1	3157	190	0.06	0	8
NW_022145232.1_region	0	0	0.00	0	0
NW_022145233.1	3154	21664	6.87	0	123
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	198	0.06	0	4
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	20868	6.68	0	71
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	514	0.16	0	8
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	16883	5.42	0	78
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	92903	2.03	0	430
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	316	0.10	0	6
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	1776	0.58	0	23
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	16227	5.28	0	110
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	596	0.19	0	10
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	234	0.08	0	4
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	2839	0.93	0	71
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	369	0.12	0	5
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	530	0.18	0	6
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	13573	4.59	0	29
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	1311	0.44	0	34
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	25687	0.88	0	54
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	560	0.19	0	10
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	27104	9.22	0	46
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	445	0.15	0	4
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	18804	6.51	0	25
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	831	0.29	0	6
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	17079	5.91	0	20
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	31133	10.83	0	61
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	8373	2.92	0	333
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	406	0.14	0	6
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	7335	5.46	0	47
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	17830	0.38	0	24
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	368	0.13	0	6
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	504	0.18	0	6
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	307	0.11	0	11
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	391	0.14	0	8
NW_022145264.1_region	0	0	0.00	0	0
NW_022145266.1	2759	397	0.14	0	5
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	23323	8.48	0	29
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	410	0.15	0	8
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	640	0.23	0	8
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	396	0.15	0	7
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	29348	0.47	0	28
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	414	0.15	0	4
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	621	0.23	0	6
NW_022145273.1_region	0	0	0.00	0	0
NW_022145274.1	868	100	0.12	0	1
NW_022145274.1_region	0	0	0.00	0	0
NW_022145275.1	2658	688	0.26	0	12
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	318	0.12	0	6
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	420	0.16	0	7
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	180	0.07	0	6
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	436	0.17	0	8
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	9384	3.64	0	28
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	395	0.16	0	4
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	40089	1.24	0	81
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	11185	4.45	0	47
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	364	0.15	0	5
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	10595	4.24	0	47
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	13662	5.61	0	73
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	40	0.02	0	2
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	697	0.29	0	11
NW_022145288.1_region	0	0	0.00	0	0
NW_022145290.1	2275	372	0.16	0	4
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	1360	0.60	0	33
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	265	0.12	0	8
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	47161	0.80	0	81
NW_022145293.1_region	0	0	0.00	0	0
NW_022145294.1	2229	156	0.07	0	4
NW_022145294.1_region	0	0	0.00	0	0
NW_022145295.1	2226	491	0.22	0	6
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	369	0.17	0	6
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	24580	11.09	0	166
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	76	0.03	0	2
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	457	0.21	0	6
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	5122	2.35	0	230
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	6497	3.00	0	20
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	8741	4.05	0	77
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	321	0.15	0	5
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	4563	0.14	0	16
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	173	0.08	0	4
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	299	0.14	0	5
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	139	0.07	0	4
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	867	0.41	0	17
NW_022145308.1_region	306	66	0.22	0	2
NW_022145309.1	2105	215	0.10	0	5
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	617	0.29	0	8
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	1654	0.80	0	22
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	20695	10.04	0	58
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	82	0.04	0	2
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	424	0.21	0	8
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	593028	10.41	0	1529
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	268	0.13	0	10
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	798	0.39	0	14
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	6257	3.14	0	34
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	2930	1.47	0	16
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	499	0.25	0	7
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	303	0.15	0	6
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	309	0.16	0	7
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	12064	6.14	0	29
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	5990	3.06	0	24
NW_022145324.1_region	329	3586	10.90	0	24
NW_022145325.1	1946	343	0.18	0	8
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	6870	0.12	0	10
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	1234	0.64	0	16
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	462	0.24	0	10
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	2450	1.27	0	15
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	584	0.30	0	12
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	20538	11.04	0	42
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	12288	6.68	0	61
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	726	0.40	0	8
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	140	0.08	0	6
NW_022145334.1_region	1167	0	0.00	0	0
NW_022145335.1	1806	3157	1.75	0	13
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	2597	1.48	0	10
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	24610	0.45	0	19
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	317	0.18	0	4
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	123	0.07	0	3
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	150	0.09	0	4
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	133	0.08	0	7
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	445	0.28	0	8
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	126	0.08	0	2
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	42	0.03	0	2
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	817	0.53	0	8
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	2271	1.49	0	16
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	150836	99.04	0	531
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	154453	2.03	0	490
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	12326	8.16	0	27
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	631	0.42	0	6
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	399	0.27	0	14
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	195	0.13	0	6
NW_022145352.1_region	0	0	0.00	0	0
NW_022145355.1	1460	540	0.37	0	9
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	517	0.36	0	8
NW_022145356.1_region	0	0	0.00	0	0
NW_022145357.1	1387	375	0.27	0	10
NW_022145357.1_region	0	0	0.00	0	0
NW_022145358.1	1384	449	0.32	0	6
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	39657	0.66	0	105
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	11741	8.62	0	44
NW_022145360.1_region	0	0	0.00	0	0
NW_022145361.1	1362	324	0.24	0	6
NW_022145361.1_region	0	0	0.00	0	0
NW_022145362.1	1300	154	0.12	0	4
NW_022145362.1_region	0	0	0.00	0	0
NW_022145363.1	1277	10865	8.51	0	29
NW_022145363.1_region	0	0	0.00	0	0
