chrom	length	bases	mean	min	max
NW_022145048.1_region	0	0	0.00	0	0
NW_022145049.1	6412	1207	0.19	0	19
NW_022145049.1_region	0	0	0.00	0	0
NW_022145050.1	6336	1761	0.28	0	16
NW_022145050.1_region	1079	306	0.28	0	16
NW_022145051.1	69137	52044	0.75	0	133
NW_022145051.1_region	0	0	0.00	0	0
NW_022145052.1	6319	2152	0.34	0	11
NW_022145052.1_region	0	0	0.00	0	0
NW_022145053.1	6318	2780	0.44	0	16
NW_022145053.1_region	0	0	0.00	0	0
NW_022145054.1	6313	2194	0.35	0	12
NW_022145054.1_region	0	0	0.00	0	0
NW_022145055.1	6268	400	0.06	0	10
NW_022145055.1_region	0	0	0.00	0	0
NW_022145056.1	6197	1840	0.30	0	14
NW_022145056.1_region	0	0	0.00	0	0
NW_022145057.1	6184	2647	0.43	0	45
NW_022145057.1_region	1390	114	0.08	0	4
NW_022145058.1	6166	1692	0.27	0	12
NW_022145058.1_region	0	0	0.00	0	0
NW_022145059.1	6156	2462	0.40	0	16
NW_022145059.1_region	0	0	0.00	0	0
NW_022145060.1	6138	5010	0.82	0	86
NW_022145060.1_region	0	0	0.00	0	0
NW_022145061.1	6137	1972	0.32	0	14
NW_022145061.1_region	0	0	0.00	0	0
NW_022145062.1	47922	22490	0.47	0	117
NW_022145062.1_region	0	0	0.00	0	0
NW_022145063.1	6118	1007	0.16	0	9
NW_022145063.1_region	0	0	0.00	0	0
NW_022145064.1	6116	1523	0.25	0	15
NW_022145064.1_region	663	0	0.00	0	0
NW_022145065.1	6099	796	0.13	0	8
NW_022145065.1_region	0	0	0.00	0	0
NW_022145066.1	6082	2333	0.38	0	21
NW_022145066.1_region	0	0	0.00	0	0
NW_022145067.1	6078	1639	0.27	0	9
NW_022145067.1_region	349	175	0.50	0	9
NW_022145068.1	6067	2224	0.37	0	22
NW_022145068.1_region	0	0	0.00	0	0
NW_022145069.1	6042	1979	0.33	0	38
NW_022145069.1_region	0	0	0.00	0	0
NW_022145070.1	5912	1952	0.33	0	16
NW_022145070.1_region	0	0	0.00	0	0
NW_022145071.1	5907	1831	0.31	0	20
NW_022145071.1_region	707	10	0.01	0	2
NW_022145072.1	5903	1636	0.28	0	20
NW_022145072.1_region	0	0	0.00	0	0
NW_022145073.1	125721	582891	4.64	0	319
NW_022145073.1_region	1128	21683	19.22	0	55
NW_022145074.1	5886	2630	0.45	0	39
NW_022145074.1_region	0	0	0.00	0	0
NW_022145075.1	5854	1154	0.20	0	14
NW_022145075.1_region	0	0	0.00	0	0
NW_022145076.1	5852	1555	0.27	0	23
NW_022145076.1_region	0	0	0.00	0	0
NW_022145077.1	5819	1598	0.27	0	9
NW_022145077.1_region	0	0	0.00	0	0
NW_022145078.1	5814	1771	0.30	0	16
NW_022145078.1_region	0	0	0.00	0	0
NW_022145079.1	5721	1595	0.28	0	6
NW_022145079.1_region	0	0	0.00	0	0
NW_022145080.1	5718	1795	0.31	0	16
NW_022145080.1_region	0	0	0.00	0	0
NW_022145081.1	5711	1210	0.21	0	12
NW_022145081.1_region	573	78	0.14	0	2
NW_022145082.1	5699	2794	0.49	0	12
NW_022145082.1_region	0	0	0.00	0	0
NW_022145083.1	5623	1184	0.21	0	7
NW_022145083.1_region	0	0	0.00	0	0
NW_022145084.1	104907	272195	2.59	0	342
NW_022145084.1_region	0	0	0.00	0	0
NW_022145085.1	5609	1878	0.33	0	12
NW_022145085.1_region	0	0	0.00	0	0
NW_022145086.1	5578	2014	0.36	0	17
NW_022145086.1_region	635	38	0.06	0	2
NW_022145087.1	5530	964	0.17	0	8
NW_022145087.1_region	0	0	0.00	0	0
NW_022145088.1	5487	3410	0.62	0	22
NW_022145088.1_region	0	0	0.00	0	0
NW_022145089.1	5471	1685	0.31	0	12
NW_022145089.1_region	0	0	0.00	0	0
NW_022145090.1	5461	1196	0.22	0	8
NW_022145090.1_region	0	0	0.00	0	0
NW_022145091.1	5422	1240	0.23	0	8
NW_022145091.1_region	0	0	0.00	0	0
NW_022145092.1	5321	3017	0.57	0	20
NW_022145092.1_region	0	0	0.00	0	0
NW_022145093.1	5319	2348	0.44	0	36
NW_022145093.1_region	0	0	0.00	0	0
NW_022145094.1	5316	1256	0.24	0	16
NW_022145094.1_region	0	0	0.00	0	0
NW_022145095.1	119971	64619	0.54	0	91
NW_022145095.1_region	0	0	0.00	0	0
NW_022145096.1	5304	1315	0.25	0	8
NW_022145096.1_region	465	38	0.08	0	2
NW_022145097.1	3350	5062	1.51	0	31
NW_022145097.1_region	0	0	0.00	0	0
NW_022145098.1	5251	255879	48.73	0	312
NW_022145098.1_region	0	0	0.00	0	0
NW_022145099.1	5225	6400	1.22	0	164
NW_022145099.1_region	0	0	0.00	0	0
NW_022145100.1	5219	1441	0.28	0	16
NW_022145100.1_region	0	0	0.00	0	0
NW_022145101.1	5188	1580	0.30	0	10
NW_022145101.1_region	0	0	0.00	0	0
NW_022145102.1	5187	244234	47.09	0	188
NW_022145102.1_region	0	0	0.00	0	0
NW_022145103.1	5181	1169	0.23	0	24
NW_022145103.1_region	0	0	0.00	0	0
NW_022145104.1	5153	827	0.16	0	8
NW_022145104.1_region	0	0	0.00	0	0
NW_022145105.1	5115	3210	0.63	0	15
NW_022145105.1_region	0	0	0.00	0	0
NW_022145106.1	20950	5342	0.25	0	11
NW_022145106.1_region	0	0	0.00	0	0
NW_022145107.1	5060	1022	0.20	0	14
NW_022145107.1_region	0	0	0.00	0	0
NW_022145108.1	5029	2972	0.59	0	15
NW_022145108.1_region	0	0	0.00	0	0
NW_022145109.1	5000	330	0.07	0	8
NW_022145109.1_region	0	0	0.00	0	0
NW_022145110.1	4989	366	0.07	0	8
NW_022145110.1_region	0	0	0.00	0	0
NW_022145111.1	4972	1654	0.33	0	15
NW_022145111.1_region	0	0	0.00	0	0
NW_022145112.1	4951	2022	0.41	0	19
NW_022145112.1_region	0	0	0.00	0	0
NW_022145113.1	4927	220	0.04	0	4
NW_022145113.1_region	2625	40	0.02	0	2
NW_022145114.1	4917	1091	0.22	0	15
NW_022145114.1_region	0	0	0.00	0	0
NW_022145115.1	4906	2824	0.58	0	18
NW_022145115.1_region	0	0	0.00	0	0
NW_022145116.1	4896	1775	0.36	0	28
NW_022145116.1_region	0	0	0.00	0	0
NW_022145117.1	47376	70094	1.48	0	328
NW_022145117.1_region	0	0	0.00	0	0
NW_022145118.1	4884	3712	0.76	0	39
NW_022145118.1_region	0	0	0.00	0	0
NW_022145119.1	4868	1325	0.27	0	11
NW_022145119.1_region	0	0	0.00	0	0
NW_022145120.1	4846	2490	0.51	0	24
NW_022145120.1_region	0	0	0.00	0	0
NW_022145121.1	4840	1312	0.27	0	13
NW_022145121.1_region	0	0	0.00	0	0
NW_022145122.1	4808	2119	0.44	0	18
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	1994	0.42	0	8
NW_022145123.1_region	0	0	0.00	0	0
NW_022145124.1	4764	409	0.09	0	6
NW_022145124.1_region	0	0	0.00	0	0
NW_022145125.1	4758	963	0.20	0	10
NW_022145125.1_region	0	0	0.00	0	0
NW_022145126.1	4727	2077	0.44	0	20
NW_022145126.1_region	0	0	0.00	0	0
NW_022145127.1	4706	1978	0.42	0	22
NW_022145127.1_region	0	0	0.00	0	0
NW_022145128.1	91882	752	0.01	0	11
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	4547	1.65	0	72
NW_022145129.1_region	0	0	0.00	0	0
NW_022145130.1	4677	745	0.16	0	10
NW_022145130.1_region	0	0	0.00	0	0
NW_022145131.1	4671	1802	0.39	0	14
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	3596	0.77	0	72
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	1841	0.39	0	18
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	806	0.17	0	11
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	2617	0.56	0	48
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	1214	0.26	0	10
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	1865	0.40	0	14
NW_022145137.1_region	0	0	0.00	0	0
NW_022145138.1	4620	2878	0.62	0	28
NW_022145138.1_region	0	0	0.00	0	0
NW_022145139.1	94356	403538	4.28	0	379
NW_022145139.1_region	882	13333	15.12	0	55
NW_022145140.1	4613	1333	0.29	0	10
NW_022145140.1_region	0	0	0.00	0	0
NW_022145141.1	4575	1256	0.27	0	8
NW_022145141.1_region	0	0	0.00	0	0
NW_022145142.1	4559	1630	0.36	0	18
NW_022145142.1_region	0	0	0.00	0	0
NW_022145143.1	4528	1821	0.40	0	12
NW_022145143.1_region	0	0	0.00	0	0
NW_022145144.1	4497	1991	0.44	0	16
NW_022145144.1_region	0	0	0.00	0	0
NW_022145145.1	4490	939	0.21	0	22
NW_022145145.1_region	0	0	0.00	0	0
NW_022145146.1	4434	1071	0.24	0	10
NW_022145146.1_region	0	0	0.00	0	0
NW_022145147.1	4423	266	0.06	0	6
NW_022145147.1_region	0	0	0.00	0	0
NW_022145148.1	4412	319	0.07	0	8
NW_022145148.1_region	0	0	0.00	0	0
NW_022145149.1	4409	31870	7.23	0	124
NW_022145149.1_region	534	4155	7.78	0	36
NW_022145150.1	68008	42813	0.63	0	42
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	1212	0.28	0	18
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	35827	8.15	0	79
NW_022145152.1_region	532	6215	11.68	0	31
NW_022145153.1	4383	1757	0.40	0	12
NW_022145153.1_region	311	38	0.12	0	2
NW_022145154.1	4376	1417	0.32	0	16
NW_022145154.1_region	0	0	0.00	0	0
NW_022145155.1	4348	3223	0.74	0	53
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	1867	0.43	0	22
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	1122	0.26	0	16
NW_022145157.1_region	0	0	0.00	0	0
NW_022145158.1	4264	1828	0.43	0	45
NW_022145158.1_region	0	0	0.00	0	0
NW_022145159.1	4175	14379	3.44	0	32
NW_022145159.1_region	0	0	0.00	0	0
NW_022145160.1	4161	630	0.15	0	7
NW_022145160.1_region	0	0	0.00	0	0
NW_022145161.1	115902	214843	1.85	0	109
NW_022145161.1_region	0	0	0.00	0	0
NW_022145162.1	4158	775	0.19	0	8
NW_022145162.1_region	0	0	0.00	0	0
NW_022145163.1	4151	1177	0.28	0	12
NW_022145163.1_region	0	0	0.00	0	0
NW_022145164.1	4108	708	0.17	0	4
NW_022145164.1_region	0	0	0.00	0	0
NW_022145165.1	4090	1482	0.36	0	11
NW_022145165.1_region	0	0	0.00	0	0
NW_022145166.1	4087	975	0.24	0	10
NW_022145166.1_region	0	0	0.00	0	0
NW_022145167.1	4077	76	0.02	0	2
NW_022145167.1_region	0	0	0.00	0	0
NW_022145168.1	4077	1291	0.32	0	22
NW_022145168.1_region	888	4	0.00	0	2
NW_022145169.1	4076	929	0.23	0	6
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	10081	2.48	0	17
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	1567	0.39	0	10
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	61423	0.91	0	62
NW_022145172.1_region	0	0	0.00	0	0
NW_022145173.1	4043	722	0.18	0	8
NW_022145173.1_region	0	0	0.00	0	0
NW_022145174.1	3970	1415	0.36	0	14
NW_022145174.1_region	362	0	0.00	0	0
NW_022145175.1	3944	626	0.16	0	6
NW_022145175.1_region	0	0	0.00	0	0
NW_022145176.1	3937	685	0.17	0	8
NW_022145176.1_region	0	0	0.00	0	0
NW_022145177.1	3926	444	0.11	0	4
NW_022145177.1_region	0	0	0.00	0	0
NW_022145178.1	3913	876	0.22	0	14
NW_022145178.1_region	0	0	0.00	0	0
NW_022145179.1	3904	470	0.12	0	4
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	2054	0.53	0	24
NW_022145180.1_region	0	0	0.00	0	0
NW_022145181.1	3845	1062	0.28	0	14
NW_022145181.1_region	0	0	0.00	0	0
NW_022145182.1	3825	1575	0.41	0	14
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	128	0.00	0	2
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	1056	0.28	0	10
NW_022145184.1_region	0	0	0.00	0	0
NW_022145185.1	3818	1049	0.27	0	10
NW_022145185.1_region	0	0	0.00	0	0
NW_022145186.1	3774	1915	0.51	0	8
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	1216	0.32	0	8
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	3084	0.82	0	18
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	96	0.05	0	2
NW_022145189.1_region	0	0	0.00	0	0
NW_022145190.1	3752	1892	0.50	0	20
NW_022145190.1_region	0	0	0.00	0	0
NW_022145191.1	3747	736	0.20	0	10
NW_022145191.1_region	0	0	0.00	0	0
NW_022145192.1	3728	1499	0.40	0	10
NW_022145192.1_region	0	0	0.00	0	0
NW_022145193.1	3705	1693	0.46	0	18
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	259	0.01	0	3
NW_022145194.1_region	0	0	0.00	0	0
NW_022145195.1	3675	1867	0.51	0	12
NW_022145195.1_region	0	0	0.00	0	0
NW_022145196.1	3656	3932	1.08	0	69
NW_022145196.1_region	0	0	0.00	0	0
NW_022145197.1	3591	482	0.13	0	16
NW_022145197.1_region	0	0	0.00	0	0
NW_022145198.1	3572	367	0.10	0	5
NW_022145198.1_region	0	0	0.00	0	0
NW_022145199.1	3560	30259	8.50	0	76
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	1804	0.51	0	34
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	1364	0.39	0	18
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	28520	8.12	0	50
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	574	0.16	0	11
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	1997	0.57	0	18
NW_022145204.1_region	881	1096	1.24	0	18
NW_022145205.1	79806	107247	1.34	0	586
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	904	0.26	0	11
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	48875	14.38	0	55
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	1220	0.36	0	10
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	53683	15.93	0	55
NW_022145209.1_region	0	0	0.00	0	0
NW_022145210.1	3355	679	0.20	0	6
NW_022145210.1_region	0	0	0.00	0	0
NW_022145211.1	3352	898	0.27	0	8
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	26824	8.06	0	82
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	68410	20.59	0	114
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	8080	2.44	0	16
NW_022145214.1_region	0	0	0.00	0	0
NW_022145215.1	3309	1220	0.37	0	15
NW_022145215.1_region	0	0	0.00	0	0
NW_022145216.1	46122	58050	1.26	0	549
NW_022145216.1_region	0	0	0.00	0	0
NW_022145217.1	3298	767	0.23	0	6
NW_022145217.1_region	0	0	0.00	0	0
NW_022145218.1	3258	738	0.23	0	7
NW_022145218.1_region	0	0	0.00	0	0
NW_022145219.1	3240	610	0.19	0	8
NW_022145219.1_region	0	0	0.00	0	0
NW_022145220.1	3239	9766	3.02	0	101
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	3852	1.19	0	13
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	4108	1.27	0	13
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	764	0.24	0	8
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	19179	5.98	0	26
NW_022145224.1_region	0	0	0.00	0	0
NW_022145225.1	3205	192	0.06	0	4
NW_022145225.1_region	0	0	0.00	0	0
NW_022145226.1	3194	605	0.19	0	8
NW_022145226.1_region	0	0	0.00	0	0
NW_022145227.1	47480	635	0.01	0	6
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	56399	17.70	0	97
NW_022145228.1_region	603	29061	48.19	0	97
NW_022145229.1	3176	717	0.23	0	10
NW_022145229.1_region	0	0	0.00	0	0
NW_022145230.1	3167	7969	2.52	0	20
NW_022145230.1_region	0	0	0.00	0	0
NW_022145231.1	3161	513	0.16	0	7
NW_022145231.1_region	0	0	0.00	0	0
NW_022145232.1	3157	126	0.04	0	6
NW_022145232.1_region	0	0	0.00	0	0
NW_022145233.1	3154	46807	14.84	0	294
NW_022145233.1_region	0	0	0.00	0	0
NW_022145234.1	3141	409	0.13	0	8
NW_022145234.1_region	0	0	0.00	0	0
NW_022145235.1	3124	86060	27.55	0	308
NW_022145235.1_region	0	0	0.00	0	0
NW_022145236.1	3116	942	0.30	0	8
NW_022145236.1_region	0	0	0.00	0	0
NW_022145237.1	3114	62016	19.92	0	308
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	9715	0.21	0	41
NW_022145238.1_region	0	0	0.00	0	0
NW_022145239.1	3091	1160	0.38	0	10
NW_022145239.1_region	0	0	0.00	0	0
NW_022145240.1	3085	2159	0.70	0	25
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	20455	6.65	0	130
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	706	0.23	0	13
NW_022145242.1_region	0	0	0.00	0	0
NW_022145243.1	3046	963	0.32	0	10
NW_022145243.1_region	0	0	0.00	0	0
NW_022145244.1	3045	1754	0.58	0	16
NW_022145244.1_region	0	0	0.00	0	0
NW_022145245.1	3020	117	0.04	0	2
NW_022145245.1_region	0	0	0.00	0	0
NW_022145246.1	3009	1030	0.34	0	10
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	2642	0.89	0	17
NW_022145247.1_region	0	0	0.00	0	0
NW_022145248.1	2949	1154	0.39	0	10
NW_022145248.1_region	0	0	0.00	0	0
NW_022145249.1	29338	19955	0.68	0	57
NW_022145249.1_region	0	0	0.00	0	0
NW_022145250.1	2946	1914	0.65	0	30
NW_022145250.1_region	0	0	0.00	0	0
NW_022145251.1	2939	15580	5.30	0	55
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	906	0.31	0	10
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	184072	63.71	0	555
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	995	0.34	0	14
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	187151	64.80	0	563
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	16790	5.84	0	66
NW_022145256.1_region	0	0	0.00	0	0
NW_022145257.1	2866	511	0.18	0	8
NW_022145257.1_region	0	0	0.00	0	0
NW_022145258.1	2861	1471	0.51	0	12
NW_022145258.1_region	0	0	0.00	0	0
NW_022145259.1	1344	6060	4.51	0	43
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	6809	0.14	0	21
NW_022145260.1_region	0	0	0.00	0	0
NW_022145261.1	2843	1067	0.38	0	14
NW_022145261.1_region	0	0	0.00	0	0
NW_022145262.1	2822	664	0.24	0	9
NW_022145262.1_region	0	0	0.00	0	0
NW_022145263.1	2787	205	0.07	0	4
NW_022145263.1_region	0	0	0.00	0	0
NW_022145264.1	2772	561	0.20	0	8
NW_022145264.1_region	0	0	0.00	0	0
NW_022145265.1	2767	252	0.09	0	6
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	648	0.23	0	11
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	18085	6.58	0	96
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	1115	0.41	0	17
NW_022145268.1_region	0	0	0.00	0	0
NW_022145269.1	2728	757	0.28	0	7
NW_022145269.1_region	0	0	0.00	0	0
NW_022145270.1	2717	456	0.17	0	8
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	27557	0.44	0	79
NW_022145271.1_region	0	0	0.00	0	0
NW_022145272.1	2707	954	0.35	0	12
NW_022145272.1_region	0	0	0.00	0	0
NW_022145273.1	2703	1089	0.40	0	10
NW_022145273.1_region	0	0	0.00	0	0
NW_022145275.1	2658	943	0.35	0	10
NW_022145275.1_region	0	0	0.00	0	0
NW_022145276.1	2639	684	0.26	0	10
NW_022145276.1_region	0	0	0.00	0	0
NW_022145277.1	2636	790	0.30	0	13
NW_022145277.1_region	0	0	0.00	0	0
NW_022145278.1	2628	272	0.10	0	7
NW_022145278.1_region	0	0	0.00	0	0
NW_022145279.1	2612	383	0.15	0	12
NW_022145279.1_region	0	0	0.00	0	0
NW_022145280.1	2578	12338	4.79	0	52
NW_022145280.1_region	0	0	0.00	0	0
NW_022145281.1	2532	611	0.24	0	12
NW_022145281.1_region	0	0	0.00	0	0
NW_022145282.1	32392	288	0.01	0	4
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	11563	4.60	0	25
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	944	0.38	0	10
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	1956	0.78	0	11
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	9819	4.03	0	79
NW_022145286.1_region	0	0	0.00	0	0
NW_022145287.1	2428	276	0.11	0	10
NW_022145287.1_region	0	0	0.00	0	0
NW_022145288.1	2392	2491	1.04	0	47
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	2036	0.85	0	10
NW_022145289.1_region	0	0	0.00	0	0
NW_022145290.1	2275	834	0.37	0	8
NW_022145290.1_region	0	0	0.00	0	0
NW_022145291.1	2256	479	0.21	0	9
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	154	0.07	0	4
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	18304	0.31	0	44
NW_022145293.1_region	0	0	0.00	0	0
NW_022145294.1	2229	380	0.17	0	10
NW_022145294.1_region	0	0	0.00	0	0
NW_022145295.1	2226	1237	0.56	0	11
NW_022145295.1_region	0	0	0.00	0	0
NW_022145296.1	2220	1484	0.67	0	42
NW_022145296.1_region	0	0	0.00	0	0
NW_022145297.1	2217	121543	54.82	0	884
NW_022145297.1_region	0	0	0.00	0	0
NW_022145298.1	2213	1263	0.57	0	10
NW_022145298.1_region	0	0	0.00	0	0
NW_022145299.1	2192	569	0.26	0	8
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	2849	1.31	0	56
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	17106	7.89	0	148
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	53523	24.81	0	425
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	414	0.19	0	8
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	2044	0.06	0	17
NW_022145304.1_region	0	0	0.00	0	0
NW_022145305.1	2135	292	0.14	0	4
NW_022145305.1_region	0	0	0.00	0	0
NW_022145306.1	2133	701	0.33	0	8
NW_022145306.1_region	0	0	0.00	0	0
NW_022145307.1	2129	190	0.09	0	6
NW_022145307.1_region	0	0	0.00	0	0
NW_022145308.1	2118	1613	0.76	0	37
NW_022145308.1_region	306	0	0.00	0	0
NW_022145309.1	2105	1029	0.49	0	10
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	698	0.33	0	8
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	3075	1.49	0	26
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	20742	10.06	0	66
NW_022145312.1_region	0	0	0.00	0	0
NW_022145313.1	2059	601	0.29	0	10
NW_022145313.1_region	0	0	0.00	0	0
NW_022145314.1	2052	995	0.48	0	10
NW_022145314.1_region	0	0	0.00	0	0
NW_022145315.1	56963	100935	1.77	0	144
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	554	0.27	0	14
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	2211	1.09	0	37
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	8061	4.04	0	40
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	15131	7.59	0	86
NW_022145319.1_region	0	0	0.00	0	0
NW_022145320.1	1992	357	0.18	0	6
NW_022145320.1_region	0	0	0.00	0	0
NW_022145321.1	1988	390	0.20	0	4
NW_022145321.1_region	0	0	0.00	0	0
NW_022145322.1	1981	434	0.22	0	8
NW_022145322.1_region	0	0	0.00	0	0
NW_022145323.1	1965	2609	1.33	0	18
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	4191	2.14	0	14
NW_022145324.1_region	329	1921	5.84	0	14
NW_022145325.1	1946	1016	0.52	0	16
NW_022145325.1_region	0	0	0.00	0	0
NW_022145326.1	57626	1878	0.03	0	7
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	3308	1.70	0	41
NW_022145327.1_region	0	0	0.00	0	0
NW_022145328.1	1939	963	0.50	0	16
NW_022145328.1_region	0	0	0.00	0	0
NW_022145329.1	1929	2188	1.13	0	8
NW_022145329.1_region	0	0	0.00	0	0
NW_022145330.1	1926	504	0.26	0	6
NW_022145330.1_region	0	0	0.00	0	0
NW_022145331.1	1861	24307	13.06	0	53
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	16316	8.87	0	117
NW_022145332.1_region	0	0	0.00	0	0
NW_022145333.1	1835	2220	1.21	0	28
NW_022145333.1_region	0	0	0.00	0	0
NW_022145334.1	1833	197	0.11	0	4
NW_022145334.1_region	1167	38	0.03	0	1
NW_022145335.1	1806	15122	8.37	0	60
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	3015	1.72	0	17
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	9731	0.18	0	25
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	396	0.23	0	6
NW_022145338.1_region	0	0	0.00	0	0
NW_022145339.1	1708	436	0.26	0	14
NW_022145339.1_region	0	0	0.00	0	0
NW_022145340.1	1659	907	0.55	0	14
NW_022145340.1_region	0	0	0.00	0	0
NW_022145341.1	1599	88	0.06	0	2
NW_022145341.1_region	0	0	0.00	0	0
NW_022145342.1	1579	415	0.26	0	14
NW_022145342.1_region	0	0	0.00	0	0
NW_022145343.1	1570	575	0.37	0	10
NW_022145343.1_region	0	0	0.00	0	0
NW_022145344.1	1553	506	0.33	0	8
NW_022145344.1_region	0	0	0.00	0	0
NW_022145345.1	1540	3060	1.99	0	17
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	118	0.08	0	4
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	13933	9.15	0	53
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	155859	2.05	0	376
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	2037	1.35	0	14
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	1179	0.79	0	17
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	596	0.40	0	6
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	274	0.18	0	6
NW_022145352.1_region	0	0	0.00	0	0
NW_022145354.1	1479	304	0.21	0	6
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	692	0.47	0	10
NW_022145355.1_region	0	0	0.00	0	0
NW_022145356.1	1428	528	0.37	0	10
