chrom	length	bases	mean	min	max
NW_022145122.1_region	0	0	0.00	0	0
NW_022145123.1	4782	42	0.01	0	2
NW_022145123.1_region	0	0	0.00	0	0
NW_022145126.1	4727	90	0.02	0	4
NW_022145126.1_region	0	0	0.00	0	0
NW_022145128.1	91882	2502686	27.24	0	401
NW_022145128.1_region	0	0	0.00	0	0
NW_022145129.1	2752	43830	15.93	0	84
NW_022145129.1_region	0	0	0.00	0	0
NW_022145131.1	4671	80	0.02	0	2
NW_022145131.1_region	0	0	0.00	0	0
NW_022145132.1	4669	40	0.01	0	2
NW_022145132.1_region	0	0	0.00	0	0
NW_022145133.1	4668	93	0.02	0	2
NW_022145133.1_region	0	0	0.00	0	0
NW_022145134.1	4653	80	0.02	0	4
NW_022145134.1_region	717	0	0.00	0	0
NW_022145135.1	4651	408	0.09	0	12
NW_022145135.1_region	0	0	0.00	0	0
NW_022145136.1	4645	20	0.00	0	1
NW_022145136.1_region	0	0	0.00	0	0
NW_022145137.1	4640	141	0.03	0	4
NW_022145137.1_region	0	0	0.00	0	0
NW_022145139.1	94356	12437774	131.82	0	675
NW_022145139.1_region	882	71686	81.28	37	151
NW_022145140.1	4613	88	0.02	0	4
NW_022145140.1_region	0	0	0.00	0	0
NW_022145143.1	4528	390	0.09	0	10
NW_022145143.1_region	0	0	0.00	0	0
NW_022145149.1	4409	37861	8.59	0	44
NW_022145149.1_region	534	5998	11.23	0	26
NW_022145150.1	68008	6866829	100.97	0	1458
NW_022145150.1_region	0	0	0.00	0	0
NW_022145151.1	4402	30	0.01	0	1
NW_022145151.1_region	0	0	0.00	0	0
NW_022145152.1	4394	45800	10.42	0	40
NW_022145152.1_region	532	8563	16.10	0	40
NW_022145153.1	4383	38	0.01	0	2
NW_022145153.1_region	311	6	0.02	0	2
NW_022145155.1	4348	133	0.03	0	3
NW_022145155.1_region	0	0	0.00	0	0
NW_022145156.1	4334	370	0.09	0	10
NW_022145156.1_region	0	0	0.00	0	0
NW_022145157.1	4293	70	0.02	0	2
NW_022145157.1_region	0	0	0.00	0	0
NW_022145159.1	4175	20071	4.81	0	21
NW_022145159.1_region	0	0	0.00	0	0
NW_022145161.1	115902	8050097	69.46	0	581
NW_022145161.1_region	0	0	0.00	0	0
NW_022145168.1	4077	40	0.01	0	2
NW_022145168.1_region	888	0	0.00	0	0
NW_022145169.1	4076	61	0.01	0	1
NW_022145169.1_region	0	0	0.00	0	0
NW_022145170.1	4072	7811	1.92	0	18
NW_022145170.1_region	0	0	0.00	0	0
NW_022145171.1	4046	80	0.02	0	4
NW_022145171.1_region	0	0	0.00	0	0
NW_022145172.1	67843	4202622	61.95	0	170
NW_022145172.1_region	0	0	0.00	0	0
NW_022145177.1	3926	40	0.01	0	2
NW_022145177.1_region	0	0	0.00	0	0
NW_022145179.1	3904	171	0.04	0	2
NW_022145179.1_region	0	0	0.00	0	0
NW_022145180.1	3861	24	0.01	0	1
NW_022145180.1_region	0	0	0.00	0	0
NW_022145182.1	3825	20	0.01	0	1
NW_022145182.1_region	0	0	0.00	0	0
NW_022145183.1	35970	1766932	49.12	0	571
NW_022145183.1_region	0	0	0.00	0	0
NW_022145184.1	3822	21	0.01	0	1
NW_022145184.1_region	0	0	0.00	0	0
NW_022145186.1	3774	0	0.00	0	0
NW_022145186.1_region	0	0	0.00	0	0
NW_022145187.1	3757	38	0.01	0	2
NW_022145187.1_region	0	0	0.00	0	0
NW_022145188.1	3756	351	0.09	0	7
NW_022145188.1_region	0	0	0.00	0	0
NW_022145189.1	1796	23882	13.30	0	31
NW_022145189.1_region	0	0	0.00	0	0
NW_022145193.1	3705	40	0.01	0	2
NW_022145193.1_region	0	0	0.00	0	0
NW_022145194.1	44435	1780350	40.07	0	364
NW_022145194.1_region	0	0	0.00	0	0
NW_022145196.1	3656	143	0.04	0	4
NW_022145196.1_region	0	0	0.00	0	0
NW_022145199.1	3560	40768	11.45	0	32
NW_022145199.1_region	0	0	0.00	0	0
NW_022145200.1	3523	62	0.02	0	1
NW_022145200.1_region	0	0	0.00	0	0
NW_022145201.1	3516	108	0.03	0	4
NW_022145201.1_region	0	0	0.00	0	0
NW_022145202.1	3511	55551	15.82	0	45
NW_022145202.1_region	0	0	0.00	0	0
NW_022145203.1	3498	20	0.01	0	1
NW_022145203.1_region	0	0	0.00	0	0
NW_022145204.1	3481	157	0.05	0	4
NW_022145204.1_region	881	0	0.00	0	0
NW_022145205.1	79806	13965088	174.99	0	4747
NW_022145205.1_region	0	0	0.00	0	0
NW_022145206.1	3465	76	0.02	0	4
NW_022145206.1_region	0	0	0.00	0	0
NW_022145207.1	3398	161850	47.63	0	95
NW_022145207.1_region	0	0	0.00	0	0
NW_022145208.1	3377	0	0.00	0	0
NW_022145208.1_region	0	0	0.00	0	0
NW_022145209.1	3370	127880	37.95	0	82
NW_022145209.1_region	0	0	0.00	0	0
NW_022145211.1	3352	0	0.00	0	0
NW_022145211.1_region	259	0	0.00	0	0
NW_022145212.1	3330	45393	13.63	0	30
NW_022145212.1_region	0	0	0.00	0	0
NW_022145213.1	3323	95405	28.71	0	67
NW_022145213.1_region	0	0	0.00	0	0
NW_022145214.1	3314	38170	11.52	0	41
NW_022145214.1_region	0	0	0.00	0	0
NW_022145216.1	46122	2705337	58.66	0	1034
NW_022145216.1_region	0	0	0.00	0	0
NW_022145220.1	3239	4545	1.40	0	15
NW_022145220.1_region	0	0	0.00	0	0
NW_022145221.1	3235	52971	16.37	0	44
NW_022145221.1_region	0	0	0.00	0	0
NW_022145222.1	3233	75478	23.35	0	44
NW_022145222.1_region	0	0	0.00	0	0
NW_022145223.1	3216	38	0.01	0	2
NW_022145223.1_region	0	0	0.00	0	0
NW_022145224.1	3205	106816	33.33	0	66
NW_022145224.1_region	0	0	0.00	0	0
NW_022145227.1	47480	3964752	83.50	0	2599
NW_022145227.1_region	0	0	0.00	0	0
NW_022145228.1	3187	107260	33.66	0	73
NW_022145228.1_region	603	31147	51.65	32	66
NW_022145230.1	3167	56346	17.79	0	45
NW_022145230.1_region	0	0	0.00	0	0
NW_022145233.1	3154	31404	9.96	0	86
NW_022145233.1_region	0	0	0.00	0	0
NW_022145235.1	3124	42640	13.65	0	46
NW_022145235.1_region	0	0	0.00	0	0
NW_022145237.1	3114	21561	6.92	0	31
NW_022145237.1_region	0	0	0.00	0	0
NW_022145238.1	45709	1577768	34.52	0	717
NW_022145238.1_region	0	0	0.00	0	0
NW_022145240.1	3085	240	0.08	0	7
NW_022145240.1_region	0	0	0.00	0	0
NW_022145241.1	3074	98938	32.19	0	168
NW_022145241.1_region	0	0	0.00	0	0
NW_022145242.1	3062	38	0.01	0	2
NW_022145242.1_region	0	0	0.00	0	0
NW_022145244.1	3045	82	0.03	0	2
NW_022145244.1_region	0	0	0.00	0	0
NW_022145246.1	3009	42	0.01	0	2
NW_022145246.1_region	0	0	0.00	0	0
NW_022145247.1	2958	87207	29.48	0	65
NW_022145247.1_region	0	0	0.00	0	0
NW_022145249.1	29338	1388126	47.31	0	148
NW_022145249.1_region	0	0	0.00	0	0
NW_022145251.1	2939	92144	31.35	0	83
NW_022145251.1_region	0	0	0.00	0	0
NW_022145252.1	2904	0	0.00	0	0
NW_022145252.1_region	0	0	0.00	0	0
NW_022145253.1	2889	65298	22.60	0	44
NW_022145253.1_region	0	0	0.00	0	0
NW_022145254.1	2888	173	0.06	0	5
NW_022145254.1_region	0	0	0.00	0	0
NW_022145255.1	2888	47550	16.46	0	42
NW_022145255.1_region	0	0	0.00	0	0
NW_022145256.1	2876	137480	47.80	1	86
NW_022145256.1_region	0	0	0.00	0	0
NW_022145259.1	1344	31137	23.17	0	107
NW_022145259.1_region	0	0	0.00	0	0
NW_022145260.1	47144	2431377	51.57	0	244
NW_022145260.1_region	0	0	0.00	0	0
NW_022145262.1	2822	19	0.01	0	1
NW_022145262.1_region	0	0	0.00	0	0
NW_022145265.1	2767	20	0.01	0	1
NW_022145265.1_region	0	0	0.00	0	0
NW_022145266.1	2759	42	0.02	0	2
NW_022145266.1_region	0	0	0.00	0	0
NW_022145267.1	2749	36831	13.40	0	31
NW_022145267.1_region	0	0	0.00	0	0
NW_022145268.1	2741	0	0.00	0	0
NW_022145268.1_region	0	0	0.00	0	0
NW_022145270.1	2717	38	0.01	0	2
NW_022145270.1_region	0	0	0.00	0	0
NW_022145271.1	63049	3366529	53.40	0	589
NW_022145271.1_region	0	0	0.00	0	0
NW_022145274.1	868	6956	8.01	0	33
NW_022145274.1_region	0	0	0.00	0	0
NW_022145275.1	2658	21	0.01	0	1
NW_022145275.1_region	0	0	0.00	0	0
NW_022145280.1	2578	15995	6.20	0	57
NW_022145280.1_region	0	0	0.00	0	0
NW_022145282.1	32392	505775	15.61	0	475
NW_022145282.1_region	0	0	0.00	0	0
NW_022145283.1	2515	28457	11.31	0	62
NW_022145283.1_region	0	0	0.00	0	0
NW_022145284.1	2502	28	0.01	0	1
NW_022145284.1_region	0	0	0.00	0	0
NW_022145285.1	2496	6846	2.74	0	27
NW_022145285.1_region	0	0	0.00	0	0
NW_022145286.1	2435	23213	9.53	0	36
NW_022145286.1_region	0	0	0.00	0	0
NW_022145288.1	2392	48346	20.21	0	63
NW_022145288.1_region	0	0	0.00	0	0
NW_022145289.1	2386	988	0.41	0	4
NW_022145289.1_region	0	0	0.00	0	0
NW_022145291.1	2256	19	0.01	0	1
NW_022145291.1_region	0	0	0.00	0	0
NW_022145292.1	2232	28	0.01	0	1
NW_022145292.1_region	0	0	0.00	0	0
NW_022145293.1	59163	2935791	49.62	0	661
NW_022145293.1_region	0	0	0.00	0	0
NW_022145297.1	2217	124599	56.20	12	126
NW_022145297.1_region	0	0	0.00	0	0
NW_022145299.1	2192	20	0.01	0	1
NW_022145299.1_region	0	0	0.00	0	0
NW_022145300.1	2175	80	0.04	0	4
NW_022145300.1_region	0	0	0.00	0	0
NW_022145301.1	2168	686	0.32	0	6
NW_022145301.1_region	0	0	0.00	0	0
NW_022145302.1	2157	358798	166.34	9	239
NW_022145302.1_region	0	0	0.00	0	0
NW_022145303.1	2145	40	0.02	0	2
NW_022145303.1_region	0	0	0.00	0	0
NW_022145304.1	32983	2225195	67.46	0	226
NW_022145304.1_region	0	0	0.00	0	0
NW_022145308.1	2118	35	0.02	0	1
NW_022145308.1_region	306	0	0.00	0	0
NW_022145309.1	2105	0	0.00	0	0
NW_022145309.1_region	0	0	0.00	0	0
NW_022145310.1	2099	0	0.00	0	0
NW_022145310.1_region	0	0	0.00	0	0
NW_022145311.1	2070	424	0.20	0	8
NW_022145311.1_region	0	0	0.00	0	0
NW_022145312.1	2062	41255	20.01	0	58
NW_022145312.1_region	0	0	0.00	0	0
NW_022145315.1	56963	5006152	87.88	0	733
NW_022145315.1_region	0	0	0.00	0	0
NW_022145316.1	2045	38	0.02	0	2
NW_022145316.1_region	0	0	0.00	0	0
NW_022145317.1	2026	0	0.00	0	0
NW_022145317.1_region	0	0	0.00	0	0
NW_022145318.1	1994	30837	15.46	0	53
NW_022145318.1_region	0	0	0.00	0	0
NW_022145319.1	1994	1901	0.95	0	9
NW_022145319.1_region	0	0	0.00	0	0
NW_022145321.1	1988	44	0.02	0	2
NW_022145321.1_region	0	0	0.00	0	0
NW_022145323.1	1965	21533	10.96	0	30
NW_022145323.1_region	0	0	0.00	0	0
NW_022145324.1	1960	1877	0.96	0	8
NW_022145324.1_region	329	784	2.38	0	8
NW_022145326.1	57626	3923410	68.08	0	354
NW_022145326.1_region	0	0	0.00	0	0
NW_022145327.1	1943	430	0.22	0	3
NW_022145327.1_region	0	0	0.00	0	0
NW_022145329.1	1929	1936	1.00	0	9
NW_022145329.1_region	0	0	0.00	0	0
NW_022145331.1	1861	48422	26.02	0	50
NW_022145331.1_region	0	0	0.00	0	0
NW_022145332.1	1839	104947	57.07	3	99
NW_022145332.1_region	0	0	0.00	0	0
NW_022145335.1	1806	24864	13.77	0	30
NW_022145335.1_region	0	0	0.00	0	0
NW_022145336.1	1754	16848	9.61	0	45
NW_022145336.1_region	0	0	0.00	0	0
NW_022145337.1	54544	4284485	78.55	0	540
NW_022145337.1_region	0	0	0.00	0	0
NW_022145338.1	1727	38	0.02	0	2
NW_022145338.1_region	0	0	0.00	0	0
NW_022145342.1	1579	23	0.01	0	1
NW_022145342.1_region	0	0	0.00	0	0
NW_022145345.1	1540	21507	13.97	0	68
NW_022145345.1_region	0	0	0.00	0	0
NW_022145346.1	1528	4664	3.05	0	16
NW_022145346.1_region	0	0	0.00	0	0
NW_022145347.1	1523	4360	2.86	0	16
NW_022145347.1_region	0	0	0.00	0	0
NW_022145348.1	76140	582181	7.65	0	839
NW_022145348.1_region	0	0	0.00	0	0
NW_022145349.1	1511	1078	0.71	0	4
NW_022145349.1_region	0	0	0.00	0	0
NW_022145350.1	1492	0	0.00	0	0
NW_022145350.1_region	0	0	0.00	0	0
NW_022145351.1	1491	65	0.04	0	2
NW_022145351.1_region	0	0	0.00	0	0
NW_022145352.1	1490	38	0.03	0	2
NW_022145352.1_region	0	0	0.00	0	0
NW_022145354.1	1479	38	0.03	0	2
NW_022145354.1_region	0	0	0.00	0	0
NW_022145355.1	1460	0	0.00	0	0
NW_022145355.1_region	0	0	0.00	0	0
NW_022145358.1	1384	150	0.11	0	1
NW_022145358.1_region	0	0	0.00	0	0
NW_022145359.1	60007	3805214	63.41	0	334
NW_022145359.1_region	0	0	0.00	0	0
NW_022145360.1	1362	29549	21.70	0	47
NW_022145360.1_region	0	0	0.00	0	0
NW_022145362.1	1300	40	0.03	0	2
NW_022145362.1_region	0	0	0.00	0	0
NW_022145363.1	1277	9207	7.21	0	24
NW_022145363.1_region	0	0	0.00	0	0
NW_022145365.1	1255	16524	13.17	0	27
NW_022145365.1_region	0	0	0.00	0	0
NW_022145366.1	1254	14064	11.22	0	32
NW_022145366.1_region	0	0	0.00	0	0
NW_022145367.1	1154	38	0.03	0	2
NW_022145367.1_region	0	0	0.00	0	0
NW_022145368.1	1142	220	0.19	0	2
NW_022145368.1_region	0	0	0.00	0	0
NW_022145369.1	1099	16949	15.42	0	34
NW_022145369.1_region	0	0	0.00	0	0
NW_022145370.1	74314	6290260	84.64	0	483
NW_022145370.1_region	0	0	0.00	0	0
NW_022145371.1	1072	7814	7.29	0	13
NW_022145371.1_region	0	0	0.00	0	0
NW_022145372.1	1035	30983	29.94	0	67
NW_022145372.1_region	0	0	0.00	0	0
NW_022145373.1	1007	2132	2.12	0	11
NW_022145373.1_region	0	0	0.00	0	0
NW_022145374.1	1000	444	0.44	0	3
NW_022145374.1_region	0	0	0.00	0	0
NW_022145375.1	10000	532337	53.23	0	166
NW_022145375.1_region	0	0	0.00	0	0
NW_022145376.1	25000	2276943	91.08	0	209
NW_022145376.1_region	1591	138224	86.88	1	121
NW_022145377.1	50000	2876490	57.53	0	277
NW_022145377.1_region	612	34141	55.79	32	81
NW_022145378.1	26863	289	0.01	0	3
NW_022145378.1_region	0	0	0.00	0	0
NW_022145379.1	23852	189	0.01	0	2
NW_022145379.1_region	1275	0	0.00	0	0
NW_022145380.1	23611	80	0.00	0	2
NW_022145380.1_region	1430	0	0.00	0	0
NW_022145381.1	55218	2898240	52.49	0	624
NW_022145381.1_region	0	0	0.00	0	0
NW_022145382.1	23435	374	0.02	0	6
NW_022145382.1_region	0	0	0.00	0	0
NW_022145383.1	21401	86	0.00	0	2
NW_022145383.1_region	0	0	0.00	0	0
NW_022145384.1	19291	2405	0.12	0	61
NW_022145384.1_region	0	0	0.00	0	0
NW_022145385.1	18791	164	0.01	0	4
NW_022145385.1_region	0	0	0.00	0	0
NW_022145386.1	18617	94	0.01	0	3
NW_022145386.1_region	0	0	0.00	0	0
NW_022145387.1	17981	74	0.00	0	2
NW_022145387.1_region	0	0	0.00	0	0
NW_022145388.1	17946	110	0.01	0	2
NW_022145388.1_region	0	0	0.00	0	0
NW_022145389.1	17857	218	0.01	0	4
NW_022145389.1_region	0	0	0.00	0	0
NW_022145390.1	21857	594	0.03	0	4
NW_022145390.1_region	589	0	0.00	0	0
NW_022145391.1	33930	559	0.02	0	7
NW_022145391.1_region	0	0	0.00	0	0
NW_022145392.1	88843	3000649	33.77	0	921
NW_022145392.1_region	0	0	0.00	0	0
NW_022145393.1	22373	400	0.02	0	9
NW_022145393.1_region	0	0	0.00	0	0
NW_022145394.1	20846	432	0.02	0	6
NW_022145394.1_region	0	0	0.00	0	0
NW_022145395.1	18089	214	0.01	0	6
NW_022145395.1_region	1125	0	0.00	0	0
NW_022145396.1	15624	1074	0.07	0	21
NW_022145396.1_region	0	0	0.00	0	0
NW_022145397.1	15314	182	0.01	0	3
NW_022145397.1_region	3172	0	0.00	0	0
NW_022145398.1	146455	3718968	25.39	0	745
NW_022145398.1_region	0	0	0.00	0	0
NW_022145399.1	17799	0	0.00	0	0
NW_022145399.1_region	0	0	0.00	0	0
NW_022145400.1	17257	526	0.03	0	10
NW_022145400.1_region	1338	0	0.00	0	0
NW_022145401.1	16486	273	0.02	0	2
NW_022145401.1_region	573	0	0.00	0	0
NW_022145402.1	15178	239	0.02	0	4
NW_022145402.1_region	0	0	0.00	0	0
NW_022145403.1	45037	4142513	91.98	0	635
NW_022145403.1_region	0	0	0.00	0	0
NW_022145404.1	57045	1798188	31.52	0	283
NW_022145404.1_region	0	0	0.00	0	0
NW_022145405.1	22053	30	0.00	0	1
NW_022145405.1_region	0	0	0.00	0	0
NW_022145406.1	43925	3518030	80.09	0	356
NW_022145406.1_region	0	0	0.00	0	0
NW_022145407.1	24217	345	0.01	0	5
NW_022145407.1_region	5022	0	0.00	0	0
NW_022145408.1	16015	136	0.01	0	2
NW_022145408.1_region	0	0	0.00	0	0
NW_022145409.1	71395	4977138	69.71	0	550
NW_022145409.1_region	0	0	0.00	0	0
NW_022145410.1	73525	10367681	141.01	0	287
NW_022145410.1_region	0	0	0.00	0	0
NW_022145411.1	16065	846	0.05	0	18
NW_022145411.1_region	740	0	0.00	0	0
NW_022145412.1	20205	637	0.03	0	8
NW_022145412.1_region	0	0	0.00	0	0
NW_022145413.1	31795	1604213	50.45	0	248
NW_022145413.1_region	0	0	0.00	0	0
NW_022145414.1	15341	366	0.02	0	4
NW_022145414.1_region	0	0	0.00	0	0
NW_022145415.1	60355	3876538	64.23	0	213
NW_022145415.1_region	0	0	0.00	0	0
NW_022145416.1	16986	552	0.03	0	7
NW_022145416.1_region	1207	0	0.00	0	0
NW_022145417.1	51512	3307700	64.21	0	795
NW_022145417.1_region	0	0	0.00	0	0
NW_022145418.1	17001	549	0.03	0	11
NW_022145418.1_region	0	0	0.00	0	0
NW_022145419.1	67720	5122801	75.65	0	293
NW_022145419.1_region	2984	157032	52.62	0	107
NW_022145420.1	35402	693740	19.60	0	361
NW_022145420.1_region	0	0	0.00	0	0
NW_022145421.1	23454	550	0.02	0	12
NW_022145421.1_region	1191	0	0.00	0	0
NW_022145422.1	78273	5194801	66.37	0	642
NW_022145422.1_region	0	0	0.00	0	0
NW_022145423.1	126508	4427141	34.99	0	654
NW_022145423.1_region	0	0	0.00	0	0
NW_022145424.1	62776	3512984	55.96	0	177
NW_022145424.1_region	0	0	0.00	0	0
NW_022145425.1	30360	934925	30.79	0	395
NW_022145425.1_region	0	0	0.00	0	0
NW_022145426.1	79185	22542199	284.68	0	2161
NW_022145426.1_region	0	0	0.00	0	0
NW_022145427.1	152116	67015095	440.55	0	14277
NW_022145427.1_region	27980	2180963	77.95	32	120
NW_022145428.1	65691	18297258	278.54	0	4287
NW_022145428.1_region	0	0	0.00	0	0
NW_022145429.1	66232	6292872	95.01	0	537
NW_022145429.1_region	919	61245	66.64	46	81
NW_022145430.1	42199	1132450	26.84	0	181
NW_022145430.1_region	0	0	0.00	0	0
NW_022145431.1	56568	5277905	93.30	0	398
NW_022145431.1_region	3939	336609	85.46	1	215
NW_022145432.1	111484	11969477	107.36	0	978
NW_022145432.1_region	0	0	0.00	0	0
NW_022145433.1	30854	299152	9.70	0	261
NW_022145433.1_region	0	0	0.00	0	0
NW_022145434.1	18775	413	0.02	0	9
NW_022145434.1_region	0	0	0.00	0	0
NW_022145435.1	122365	929240	7.59	0	882
NW_022145435.1_region	0	0	0.00	0	0
NW_022145436.1	31453	230314	7.32	0	165
NW_022145436.1_region	0	0	0.00	0	0
NW_022145437.1	105348	2062974	19.58	0	336
NW_022145437.1_region	1621	111198	68.60	1	127
NW_022145438.1	53375	872176	16.34	0	2745
NW_022145438.1_region	0	0	0.00	0	0
NW_022145439.1	77972	1548805	19.86	0	1852
NW_022145439.1_region	0	0	0.00	0	0
NW_022145440.1	82617	1883017	22.79	0	1009
NW_022145440.1_region	0	0	0.00	0	0
NW_022145441.1	62133	991430	15.96	0	4233
NW_022145441.1_region	0	0	0.00	0	0
NW_022145442.1	41935	1003435	23.93	0	541
NW_022145442.1_region	0	0	0.00	0	0
NW_022145443.1	40287	3797146	94.25	0	322
NW_022145443.1_region	0	0	0.00	0	0
NW_022145444.1	25197	253918	10.08	0	149
NW_022145444.1_region	0	0	0.00	0	0
NW_022145445.1	64732	4368683	67.49	0	572
NW_022145445.1_region	0	0	0.00	0	0
NW_022145446.1	65218	648955	9.95	0	475
NW_022145446.1_region	0	0	0.00	0	0
NW_022145447.1	15922	2150	0.14	0	16
NW_022145447.1_region	0	0	0.00	0	0
NW_022145448.1	107340	3752630	34.96	0	956
NW_022145448.1_region	0	0	0.00	0	0
NW_022145449.1	63868	4592925	71.91	0	1029
NW_022145449.1_region	0	0	0.00	0	0
NW_022145450.1	33901	320507	9.45	0	100
NW_022145450.1_region	0	0	0.00	0	0
NW_022145451.1	25217	433932	17.21	0	276
NW_022145451.1_region	0	0	0.00	0	0
NW_022145452.1	61174	4549539	74.37	0	849
NW_022145452.1_region	0	0	0.00	0	0
NW_022145453.1	70260	11075077	157.63	0	1704
NW_022145453.1_region	0	0	0.00	0	0
NW_022145454.1	46400	4260395	91.82	0	874
NW_022145454.1_region	0	0	0.00	0	0
NW_022145455.1	47120	3414998	72.47	0	1017
NW_022145455.1_region	0	0	0.00	0	0
NW_022145456.1	130804	11633544	88.94	0	359
NW_022145456.1_region	5818	630191	108.32	44	169
NW_022145457.1	100977	10116451	100.19	0	653
NW_022145457.1_region	20102	1641547	81.66	2	145
NW_022145458.1	16456	1572	0.10	0	38
NW_022145458.1_region	0	0	0.00	0	0
NW_022145459.1	25000	2910590	116.42	14	351
NW_022145459.1_region	0	0	0.00	0	0
NW_022145460.1	50000	3410646	68.21	0	260
NW_022145460.1_region	650	41160	63.32	48	79
NW_022145461.1	50000	4431329	88.63	0	244
NW_022145461.1_region	3013	234422	77.80	0	160
NW_022145462.1	50000	3769256	75.39	0	207
NW_022145462.1_region	8349	677347	81.13	39	205
NW_022145463.1	50000	4419575	88.39	1	342
NW_022145463.1_region	1710	160513	93.87	51	169
NW_022145464.1	50000	6067231	121.34	0	666
NW_022145464.1_region	1987	268388	135.07	98	231
NW_022145465.1	15000	1503451	100.23	0	177
NW_022145465.1_region	2130	215758	101.29	45	142
NW_022145466.1	5000	392564	78.51	1	152
NW_022145466.1_region	0	0	0.00	0	0
NW_022145467.1	25000	2136431	85.46	0	286
NW_022145467.1_region	854	70548	82.61	53	110
NW_022145468.1	25000	1699403	67.98	0	146
NW_022145468.1_region	0	0	0.00	0	0
NW_022145469.1	86957	4764907	54.80	0	650
NW_022145469.1_region	0	0	0.00	0	0
NW_022145470.1	5000	607962	121.59	4	767
NW_022145470.1_region	0	0	0.00	0	0
NW_022145471.1	25000	2034505	81.38	0	176
NW_022145471.1_region	0	0	0.00	0	0
NW_022145472.1	25000	2163456	86.54	0	226
NW_022145472.1_region	0	0	0.00	0	0
NW_022145473.1	25000	2229030	89.16	0	242
NW_022145473.1_region	0	0	0.00	0	0
NW_022145474.1	25000	1780840	71.23	0	256
NW_022145474.1_region	4583	310542	67.76	1	136
NW_022145475.1	1000	117280	117.28	2	317
NW_022145475.1_region	0	0	0.00	0	0
NW_022145476.1	50000	4694716	93.89	0	432
NW_022145476.1_region	5958	554502	93.07	39	141
NW_022145477.1	25000	1648421	65.94	0	185
NW_022145477.1_region	1769	95676	54.08	11	84
NW_022145478.1	50000	4832708	96.65	0	682
NW_022145478.1_region	3566	428697	120.22	62	160
NW_022145479.1	5000	276141	55.23	2	112
NW_022145479.1_region	0	0	0.00	0	0
NW_022145480.1	15847	214	0.01	0	3
NW_022145480.1_region	0	0	0.00	0	0
NW_022145481.1	25000	1783088	71.32	0	226
NW_022145481.1_region	1828	101166	55.34	19	74
NW_022145482.1	25000	1501315	60.05	2	145
NW_022145482.1_region	6670	417540	62.60	2	98
NW_022145483.1	25000	2169279	86.77	1	213
NW_022145483.1_region	0	0	0.00	0	0
NW_022145484.1	5000	332585	66.52	4	92
NW_022145484.1_region	5214	368128	70.60	6	92
NW_022145485.1	5000	531048	106.21	0	361
NW_022145485.1_region	0	0	0.00	0	0
NW_022145486.1	5000	287579	57.52	0	181
NW_022145486.1_region	0	0	0.00	0	0
NW_022145487.1	50000	7556258	151.13	0	1424
NW_022145487.1_region	5526	355333	64.30	23	92
NW_022145488.1	40000	549589	13.74	0	220
NW_022145488.1_region	0	0	0.00	0	0
NW_022145489.1	25000	1344117	53.76	0	166
NW_022145489.1_region	4981	355292	71.33	36	166
NW_022145490.1	50000	2898481	57.97	0	214
NW_022145490.1_region	0	0	0.00	0	0
NW_022145491.1	115136	2147326	18.65	0	950
NW_022145491.1_region	0	0	0.00	0	0
NW_022145492.1	50000	2327033	46.54	0	394
NW_022145492.1_region	538	31299	58.18	35	75
NW_022145493.1	50000	3677741	73.55	0	309
NW_022145493.1_region	1727	100766	58.35	13	92
NW_022145494.1	25000	1637021	65.48	0	179
NW_022145494.1_region	0	0	0.00	0	0
NW_022145495.1	50000	3970317	79.41	0	247
NW_022145495.1_region	0	0	0.00	0	0
NW_022145496.1	25000	1578847	63.15	0	488
NW_022145496.1_region	3257	253369	77.79	49	141
NW_022145497.1	25000	2158961	86.36	1	302
NW_022145497.1_region	0	0	0.00	0	0
NW_022145498.1	25000	2774105	110.96	2	183
NW_022145498.1_region	2020	230822	114.27	44	143
NW_022145499.1	50000	4455611	89.11	0	372
NW_022145499.1_region	2727	290388	106.49	3	177
NW_022145500.1	25000	2511719	100.47	0	325
NW_022145500.1_region	0	0	0.00	0	0
NW_022145501.1	25000	2312917	92.52	2	311
NW_022145501.1_region	0	0	0.00	0	0
NW_022145502.1	61323	22909119	373.58	0	2654
NW_022145502.1_region	0	0	0.00	0	0
NW_022145503.1	25000	1653422	66.14	0	218
NW_022145503.1_region	0	0	0.00	0	0
NW_022145504.1	25000	1471394	58.86	0	163
NW_022145504.1_region	818	50993	62.34	32	78
NW_022145505.1	25000	15420696	616.83	0	1854
NW_022145505.1_region	0	0	0.00	0	0
NW_022145506.1	50000	7169368	143.39	0	448
NW_022145506.1_region	5037	905950	179.86	61	398
NW_022145507.1	240000	21805877	90.86	0	302
NW_022145507.1_region	64869	4260457	65.68	25	99
NW_022145508.1	256744	26739611	104.15	0	1528
NW_022145508.1_region	20000	1702140	85.11	38	168
NW_022145509.1	50000	5602793	112.06	0	239
NW_022145509.1_region	8952	1086891	121.41	39	162
NW_022145510.1	50000	5932415	118.65	0	1099
NW_022145510.1_region	4232	548548	129.62	94	180
NW_022145511.1	125000	7702540	61.62	0	334
NW_022145511.1_region	3854	282788	73.38	45	103
NW_022145512.1	264514	39589223	149.67	0	3557
NW_022145512.1_region	15649	1609409	102.84	0	190
NW_022145513.1	15455	243	0.02	0	6
NW_022145513.1_region	0	0	0.00	0	0
NW_022145514.1	1221726	78653974	64.38	0	438
NW_022145514.1_region	180988	11577585	63.97	0	171
NW_022145515.1	446053	29252736	65.58	0	1009
NW_022145515.1_region	28314	1685901	59.54	7	88
